req_id	outline	polarion_id	spec_reference	title
SWE1-HMI-208-01	26.2		Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.2	
SWE1-HMI-208-02	26.2		Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.2	
SWE1-HMI-208-03	26.2		Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.2	
SWE1-HMI-209-01	26.3		Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.3	
SWE1-HMI-209-02	26.3		Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.3	
SWE1-HMI-209-03	26.3		Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.3	
SWE1-HMI-209-04	26.3		Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.3	
SWE1-HMI-209-05	26.3		Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.3	
SWE1-HMI-210-01	26.4		Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.4	
SWE1-HMI-210-02	26.4		Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.4	
SWE1-HMI-211-01	26.5		Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.5	
SWE1-HMI-211-02	26.5		Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.5	
SWE1-HMI-212-01	27.1		Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_27.1	
SWE1-HMI-212-02	27.1		Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_27.1	
SWE1-HMI-213-01	27.2		Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_27.2	
SWE1-HMI-213-02	27.2		Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_27.2	
