swe_id	source_req_id	hmi_source_id	class	first_token	description_head
SWE1-HMI-152-02	SYS-HMI-RA-PHONE-193	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.5	L3_非動詞連接	buttons	"The system shall buttons of the popup (PU0203) allow the user to ""Listen"" to the message (starts TTS from beginning if TTS not currently active, Stops TTS if TTS currently active), ""Reply"" to the message (brings user to the select outgoing message list of SMS send dialog (see SMS6, SMS8)), ""Forward"" the message (skips user to select contact portion of SMS send dialog (see SMS6,SMS7)), ""Inbox"" (clo"
SWE1-HMI-152-03	SYS-HMI-RA-PHONE-193	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.5	L3_非動詞連接	if	The system shall if it is a Private number, gray out CALL buttons.
SWE1-HMI-153-01	SYS-HMI-RA-PHONE-194	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.7	L1_標籤殘留	sLO1.1)	The system shall sLO1.1) Message text cannot be shown while in motion.
SWE1-HMI-153-02	SYS-HMI-RA-PHONE-194	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.7	L3_非動詞連接	if	The system shall if user receives text message during lockout, grey out the View button on the notification popup (PU0083).
SWE1-HMI-153-03	SYS-HMI-RA-PHONE-194	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.7	L3_非動詞連接	the	The system shall the View button in the Inbox would also be greyed out and unavailable.
SWE1-HMI-153-04	SYS-HMI-RA-PHONE-194	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.7	L3_非動詞連接	if	The system shall if the user is viewing text message details while in motion, close the message details popup (PU0203) and present popup (PU0091) for 3 secs saying “Function not available while vehicle is in motion.” if the vehicle comes back to a stop do not switch back to the view text message details screen (PU0203).
SWE1-HMI-154-01	SYS-HMI-RA-PHONE-195	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.8	L3_非動詞連接	while	The system shall while the system is downloading the users text messages ‘Downloading…’ will appear in the top line of the Messages Inbox, all other lines will be displayed as blank.
SWE1-HMI-154-02	SYS-HMI-RA-PHONE-195	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.8	L3_非動詞連接	once	The system shall once the system has completed downloading it will display the text messages in the screen.
SWE1-HMI-154-03	SYS-HMI-RA-PHONE-195	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.8	L3_非動詞連接	the	The system shall the user does not need to exit the inbox for the update.
SWE1-HMI-155-01	SYS-HMI-RA-PHONE-196	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.9	L3_非動詞連接	if	The system shall if the user has selected messaging to be off for the current phone, when entering the Messages tab the New Message button will be greyed out, messages will be removed, and the top line will state ‘Messaging On’.
SWE1-HMI-155-02	SYS-HMI-RA-PHONE-196	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.9	L3_非動詞連接	the	The system shall the user can press on the first list item to turn messaging back on for the current device, this will make the New Message button available and the list of text messages appear.
SWE1-HMI-156-01	SYS-HMI-RA-PHONE-198	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_18.1	L1_標籤殘留	tMP1.2)	The system shall tMP1.2) If there are 2 new SMS popups (PU0083) awaiting the user's acknowledgement, merge all into a single popup (PU00149) which indicates the amount of new messages available, and only provides options to go to Inbox or Ignore them all.
SWE1-HMI-156-02	SYS-HMI-RA-PHONE-198	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_18.1	L4_非字母開頭	(image:	The system shall (image: image24.png)
SWE1-HMI-157-01	SYS-HMI-RA-PHONE-199	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_18.2	L1_標籤殘留	tMP1.3)	The system shall tMP1.3) While on a phone call, viewing a text message, or composing a text message via haptic selection or VR, if a text message(s) has been received, once the phone call or text message is complete a pop-up (PU0149) will appear.
SWE1-HMI-157-02	SYS-HMI-RA-PHONE-199	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_18.2	L3_非動詞連接	composing	The system shall composing a text message via haptic selection begins when the user enter the ‘New Message’ screen.
SWE1-HMI-157-03	SYS-HMI-RA-PHONE-199	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_18.2	L3_非動詞連接	text	The system shall text messaging is considered complete when the user has sent the message and the ‘message sending popup (PU0205) disappears’ either because the user closes it or because the popup (PU0205) disappears after a certain amount of time.
SWE1-HMI-157-04	SYS-HMI-RA-PHONE-199	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_18.2	L3_非動詞連接	text	The system shall text messaging is also considered complete if the user cancels out of the composition of the message.
SWE1-HMI-157-05	SYS-HMI-RA-PHONE-199	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_18.2	L3_非動詞連接	the	The system shall the user will be given the option to either view their list of messages (inbox) or ignore the pop-up (PU0149).
SWE1-HMI-157-06	SYS-HMI-RA-PHONE-199	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_18.2	L3_非動詞連接	the	The system shall the number of messages indicated will be dynamic, if another message is received while on this pop-up (PU0149) the number will increase.
SWE1-HMI-158	SYS-HMI-RA-PHONE-202	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_18.3.2	L3_非動詞連接	multiphone	The system shall multiphone Text Messaging will follow the same behavior as one phone as long as the other connected phone is inactive (not interrupting the flow).
SWE1-HMI-159	SYS-HMI-RA-PHONE-204	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_18.4	L3_非動詞連接	during	The system shall during Multiphone connection, the Multiphone Incoming Message pop up (PU0083) will display the phone name: “Text Message on <Phone Name>” to indicate which connected phone received the text.
SWE1-HMI-160-01	SYS-HMI-RA-PHONE-205	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_18.5	L3_非動詞連接	during	The system shall during Multiphone connection, the Multiphone Multiple Incoming Text pop up (PU0083) will be displayed if text were missed on both devices.
SWE1-HMI-160-02	SYS-HMI-RA-PHONE-205	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_18.5	L3_非動詞連接	the	The system shall the total number of texts missed on both phones will be displayed: “You have <n> new text messages”.
SWE1-HMI-160-03	SYS-HMI-RA-PHONE-205	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_18.5	L3_非動詞連接	this	The system shall this pop up will have two INBOX buttons, one labeled with each <Phone Name> and a number indicator for each INBOX button to denote the number of new messages on that phone.
SWE1-HMI-160-04	SYS-HMI-RA-PHONE-205	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_18.5	L3_非動詞連接	pressing	The system shall pressing either INBOX button will take the user to that respective Inbox (switching phonebooks if needed).
SWE1-HMI-160-05	SYS-HMI-RA-PHONE-205	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_18.5	L3_非動詞連接	the	The system shall the Favorite phone’s INBOX button is displayed on the left.
SWE1-HMI-160-06	SYS-HMI-RA-PHONE-205	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_18.5	L3_非動詞連接	if	The system shall if no Favorite is connected, the phone with an active phonebook is displayed on the left.
SWE1-HMI-161	SYS-HMI-RA-PHONE-206	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_18.6	L3_非動詞連接	during	The system shall during an active phone call on one device, any buttons in the Messages section of the second device’s phonebook that would trigger an outgoing call will display pop up (PUXXX1) to notify the user that the current call must be ended before making a call from the second device.
SWE1-HMI-162-01	SYS-HMI-RA-PHONE-208	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.1	L3_非動詞連接	in	"The system shall in the Text Message View popup (PU0203) and Listen popup (PU0084), Iin upper right corner, show ""X"" (close) button."
SWE1-HMI-162-02	SYS-HMI-RA-PHONE-208	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.1	L3_非動詞連接	pressing	"The system shall pressing ""X"" (close) button brings user back to previous Phone screen."
SWE1-HMI-162-03	SYS-HMI-RA-PHONE-208	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.1	L3_非動詞連接	user	"The system shall user must press the ""X"" (close) button or the Phone Category button to switch back to Phone screen."
SWE1-HMI-162-04	SYS-HMI-RA-PHONE-208	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.1	L3_非動詞連接	if	The system shall if user picks ‘Call’ button from a Text Messaging Pop-up selection, the system initiates the call (if phone can initiate call at that time) and automatically bring up Phone Current Call tab of active Phone.
SWE1-HMI-162-05	SYS-HMI-RA-PHONE-208	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.1	L4_非字母開頭	(image:	The system shall (image: image25.png)
SWE1-HMI-163-02	SYS-HMI-RA-PHONE-209	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.2	L3_非動詞連接	cursor	The system shall cursor is a highlight color outline, which moves to selected list items (pressing View or Listen qualifies as selecting a list item).
SWE1-HMI-163-03	SYS-HMI-RA-PHONE-209	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.2	L3_非動詞連接	for	The system shall for SMS, neither cursor location nor browse category are remembered by the system when leaving the Messages tab;
SWE1-HMI-163-04	SYS-HMI-RA-PHONE-209	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.2	L3_非動詞連接	when	The system shall when coming back to the Messages tab after leaving, system will always default to Inbox browse view with cursor on first item of that list.
SWE1-HMI-163-05	SYS-HMI-RA-PHONE-209	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.2	L3_非動詞連接	finally,	The system shall finally, if the user presses the view or listen button on a line, move the cursor to that line (if it is not already there).
SWE1-HMI-166-01	SYS-HMI-RA-PHONE-212	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.5	L3_非動詞連接	on	The system shall on Messages tab screen, highlight Inbox category in highlight color when Inbox is selected.
SWE1-HMI-166-03	SYS-HMI-RA-PHONE-212	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.5	L3_非動詞連接	on	The system shall on the first line of each message, show contact name, if available.
SWE1-HMI-166-05	SYS-HMI-RA-PHONE-212	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.5	L3_非動詞連接	on	The system shall on the second line of each message show the phone number type and the time the message was received (follow the format of Recent calls time).
SWE1-HMI-166-07	SYS-HMI-RA-PHONE-212	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.5	L3_非動詞連接	pressing	The system shall pressing Listen while the vehicle is not in motion will popup the View Message (PU0203) and read the message out loud.
SWE1-HMI-166-08	SYS-HMI-RA-PHONE-212	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.5	L3_非動詞連接	pressing	The system shall pressing the Listen button during message TTS will stop reading of the message and un-highlight the Listen button.
SWE1-HMI-166-09	SYS-HMI-RA-PHONE-212	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.5	L3_非動詞連接	also	The system shall also pressing the “X” button to dismiss the pop-up will stop TTS reading of the message.
SWE1-HMI-166-10	SYS-HMI-RA-PHONE-212	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.5	L3_非動詞連接	pressing	The system shall pressing the Listen button while the vehicle is in motion, the message is played out loud and the user is taken to the Listen pop-up (PU0084) to allow for selections such as Reply, Forward, etc.
SWE1-HMI-166-11	SYS-HMI-RA-PHONE-212	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.5	L3_非動詞連接	the	The system shall the ‘Listen’ button will not be accessible during an active phone call.
SWE1-HMI-166-12	SYS-HMI-RA-PHONE-212	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.5	L3_非動詞連接	selecting	The system shall selecting View goes to the full message popup (PU0203) for that message (See TMP2).
SWE1-HMI-166-13	SYS-HMI-RA-PHONE-212	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.5	L3_非動詞連接	selecting	The system shall selecting Listen starts TTS reading of the message from beginning if TTS not currently active and stops TTS if TTS currently active.
SWE1-HMI-166-14	SYS-HMI-RA-PHONE-212	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.5	L3_非動詞連接	selecting	The system shall selecting a line through either Enter hard control or pressing on the line is equivalent to pressing View or Listen, if the vehicle is not in motion View will be selected, if the vehicle is in motion Listen will be selected, both will bring up the Text Message pop-up (PU0084 or PU0203).
SWE1-HMI-167-01	SYS-HMI-RA-PHONE-213	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.6	L3_非動詞連接	after	The system shall after sending a text message, wait until any text message popups (PU0205) close, or are closed, and return the user to the following screens depending on how the text message was sent: If the user enters New Message to send a text, they shall be returned to Messages Inbox with the newest message on top.
SWE1-HMI-167-02	SYS-HMI-RA-PHONE-213	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.6	L3_非動詞連接	if	The system shall if the user chooses to ‘Reply’ while viewing a text message, they shall be returned to Messaging Inbox with the newest message on top.
SWE1-HMI-167-03	SYS-HMI-RA-PHONE-213	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.6	L3_非動詞連接	if	The system shall if the user enters Contacts, selects a contact, and sends the Contacts a text they shall be returned to Contacts with the first contact on top.
SWE1-HMI-167-04	SYS-HMI-RA-PHONE-213	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.6	L3_非動詞連接	if	The system shall if the user creates and sends a text message using Voice Recognition, they shall be returned to the screen which was active immediately prior to beginning the Voice Recognition session.
SWE1-HMI-167-05	SYS-HMI-RA-PHONE-213	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.6	L3_非動詞連接	any	The system shall any other ways to send a text message, if not defined in this requirement, shall return the user to Phone Category domain.
SWE1-HMI-168	SYS-HMI-RA-PHONE-214	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.7	L1_標籤殘留	sMS12.1)	The system shall sMS12.1) Text messages can be sent to any contact numbers (Mobile, Home, Work or Other).
SWE1-HMI-169	SYS-HMI-RA-PHONE-215	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_19.8	L1_標籤殘留	sMS12.2)	"The system shall sMS12.2) For China Market, do not display the ""Send Predefined Message with Voice"" option in Messages screen because it is not supported by Tencent VR."
SWE1-HMI-170-01	SYS-HMI-RA-PHONE-218	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.1	L3_非動詞連接	if	The system shall if the user is anywhere in the process of sending a message (i.e.
SWE1-HMI-170-02	SYS-HMI-RA-PHONE-218	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.1	L3_非動詞連接	before	The system shall before hitting send) and lockout is exhibited, return the user to the Messages Inbox and present popup (PU0354) for 8 secs saying “Function not available while vehicle is in motion.
SWE1-HMI-170-05	SYS-HMI-RA-PHONE-218	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.1	L3_非動詞連接	if	The system shall if item pressed, present popup (PU0354).
SWE1-HMI-171-01	SYS-HMI-RA-PHONE-219	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.2	L3_非動詞連接	if	The system shall if user requests to send new text message from Messages Inbox, present the New Message Contact Selection screen (a modified version of the Contacts Selection screen).
SWE1-HMI-171-02	SYS-HMI-RA-PHONE-219	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.2	L3_非動詞連接	the	The system shall the user can press the arrow on a contact to open the New Message Contact Info screen and select a phone number to send the text message.
SWE1-HMI-171-03	SYS-HMI-RA-PHONE-219	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.2	L3_非動詞連接	after	"The system shall after a contact number is selected (or if user selected the text messaging icon from a Contact or Recent), show New Message tab of Messages screen , and present two options: ""Send a Predefined Message with Voice"" (show "">""), and ""Send a Predefined Message"" (show "">"")."
SWE1-HMI-171-04	SYS-HMI-RA-PHONE-219	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.2	L3_非動詞連接	if	The system shall if Send a Predefined Message with Voice is selected, start SMS VR session.
SWE1-HMI-171-05	SYS-HMI-RA-PHONE-219	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.2	L3_非動詞連接	if	The system shall if Send a Predefined Message is selected, present all available messages in numbered list.
SWE1-HMI-171-06	SYS-HMI-RA-PHONE-219	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.2	L3_非動詞連接	selecting	The system shall selecting a line chooses that message.
SWE1-HMI-171-07	SYS-HMI-RA-PHONE-219	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.2	L3_非動詞連接	some	The system shall some messages require a follow-up qualifier list (e.g.
SWE1-HMI-171-08	SYS-HMI-RA-PHONE-219	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.2	L3_非動詞連接	i'll	The system shall i'll be there in <XX> minutes).
SWE1-HMI-171-09	SYS-HMI-RA-PHONE-219	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.2	L3_非動詞連接	the	The system shall the user can either select a message with qualifier from the Qualifier List or use the back button to select another message from the Pre-Defined Message list.
SWE1-HMI-171-10	SYS-HMI-RA-PHONE-219	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.2	L4_非字母開頭	(image:	The system shall (image: image26.png)
SWE1-HMI-172-01	SYS-HMI-RA-PHONE-220	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.3	L1_標籤殘留	sMS6.1)	The system shall sMS6.1) Once the user has selected a predefined message to send, the user is shown a preview popup (PU0273) of the outgoing message and addressee (do not show automatically appended signatures).
SWE1-HMI-172-02	SYS-HMI-RA-PHONE-220	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.3	L3_非動詞連接	the	The system shall the buttons shown are SEND, CANCEL and X (close).
SWE1-HMI-172-03	SYS-HMI-RA-PHONE-220	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.3	L2_首字母降格	sENDing	The system shall sENDing the message shows a brief status screen OK or X (Close) on the popup (PU0205).
SWE1-HMI-172-04	SYS-HMI-RA-PHONE-220	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.3	L3_非動詞連接	where	The system shall where available during text messaging process, Back button steps the user back one step in the process with the previous cursor and list position maintained if using Back button.
SWE1-HMI-173	SYS-HMI-RA-PHONE-221	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.4	L1_標籤殘留	sMS6.2)	The system shall sMS6.2) SMS sending result pop-up (PU0205) time-out: 5 3 sec.
SWE1-HMI-174	SYS-HMI-RA-PHONE-222	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.5	L1_標籤殘留	sMS6.3)	The system shall sMS6.3) Provide a BACK arrow button during the process of sending a New Message so user can return to previous screens by pressing the BACK arrow.
SWE1-HMI-175-01	SYS-HMI-RA-PHONE-223	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.6	L3_非動詞連接	if	The system shall if the user replies to a text message, the user only needs to select the outgoing message from the available outgoing messages list as the recipient is assumed.
SWE1-HMI-175-02	SYS-HMI-RA-PHONE-223	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.6	L3_非動詞連接	back	The system shall back arrow is unavailable on the first screen of this flow.
SWE1-HMI-176-01	SYS-HMI-RA-PHONE-224	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.7	L1_標籤殘留	sMS8.1)	The system shall sMS8.1) After sending a message, the user returns to previous tab from which the message was initiated (Contacts, Recent).
SWE1-HMI-176-02	SYS-HMI-RA-PHONE-224	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.7	L3_非動詞連接	user	The system shall user remains on previous screen if replying to an incoming text.
SWE1-HMI-176-03	SYS-HMI-RA-PHONE-224	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_20.7	L3_非動詞連接	for	The system shall for example, user is in Climate and replies to incoming text then return to Climate after text is sent.
SWE1-HMI-177-01	SYS-HMI-RA-PHONE-226	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_21.1	L3_非動詞連接	if	The system shall if the user forwards a text message from the Full Message Popup (PU0203), they are brought directly to the New Message Contact Selection screen (see SMS6) as the text of the message is assumed.
SWE1-HMI-177-02	SYS-HMI-RA-PHONE-226	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_21.1	L3_非動詞連接	back	The system shall back arrow is available on the first screen of this flow.
SWE1-HMI-177-03	SYS-HMI-RA-PHONE-226	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_21.1	L4_非字母開頭	(image:	The system shall (image: image27.png)
SWE1-HMI-178	SYS-HMI-RA-PHONE-228	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_22.1	L3_非動詞連接	starting	The system shall starting SMS VR session does not take user away from current screen
SWE1-HMI-179-01	SYS-HMI-RA-PHONE-229	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_22.1.1	L1_標籤殘留	sMSD1.1)	The system shall sMSD1.1) If SMS VR is launched from an SMS popup (PU0084 or PU0203), Starting SMS VR session does not take user away from Ne w Message screen.
SWE1-HMI-179-02	SYS-HMI-RA-PHONE-229	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_22.1.1	L3_非動詞連接	once	The system shall once message has been sent via VR, user is taken back to screen under the text message popup (PU0084 or PU0203) their flow originated from.
SWE1-HMI-179-03	SYS-HMI-RA-PHONE-229	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_22.1.1	L3_非動詞連接	there	The system shall there is no GUI event associated with a sent message.
SWE1-HMI-179-04	SYS-HMI-RA-PHONE-229	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_22.1.1	L4_非字母開頭	(image:	The system shall (image: image28.png)
SWE1-HMI-180	SYS-HMI-RA-PHONE-230	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_22.1.2	L1_標籤殘留	sMSD1.2)	The system shall sMSD1.2) If SMS VR Session is launched from New Message tab in Messages screen, once message has been sent, user is taken bac k to New Message tab in Messages screen.
SWE1-HMI-181	SYS-HMI-RA-PHONE-233	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_23.1.1	L3_非動詞連接	both	The system shall both phonebooks will be accessible for VR commands.
SWE1-HMI-182-01	SYS-HMI-RA-PHONE-236	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.1	L3_非動詞連接	after	The system shall after the user pairs a phone they will see a pop-up (PU0057) that asks ‘Would you like to download your phonebook and recent calls?’.
SWE1-HMI-182-02	SYS-HMI-RA-PHONE-236	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.1	L3_非動詞連接	if	The system shall if the user selects yes then the phonebook and recent call list will be downloaded to the head unit.
SWE1-HMI-182-03	SYS-HMI-RA-PHONE-236	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.1	L3_非動詞連接	if	The system shall if the user selects no, the phonebook and recent call list will not be downloaded.
SWE1-HMI-182-04	SYS-HMI-RA-PHONE-236	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.1	L2_首字母降格	sMS	The system shall sMS will still be downloaded but it will only show numbers instead of contact names.
SWE1-HMI-182-05	SYS-HMI-RA-PHONE-236	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.1	L4_非字母開頭	(Also	The system shall (Also Reference note PBB3.1).
SWE1-HMI-182-06	SYS-HMI-RA-PHONE-236	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.1	L3_非動詞連接	default	The system shall default setting for Text Messaging is ON.
SWE1-HMI-182-07	SYS-HMI-RA-PHONE-236	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.1	L4_非字母開頭	(image:	The system shall (image: image29.png)
SWE1-HMI-183-01	SYS-HMI-RA-PHONE-237	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.2	L3_非動詞連接	if	The system shall if the user has selected No to downloading their phonebook/recent calls, if they press the phonebook or recent calls button they will be taken to a blank list with the top option as ‘Download data’.
SWE1-HMI-183-02	SYS-HMI-RA-PHONE-237	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.2	L3_非動詞連接	if	The system shall if the user presses ‘Download Data’ they will be presented with the same pop-up (PU0057) asking ‘Would you like to download your phonebook and recent calls?’ (Also Reference note
SWE1-HMI-184-01	SYS-HMI-RA-PHONE-238	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.3	L3_非動詞連接	even	The system shall even if the phone data is not downloaded the user will still able to access the 911/help list.
SWE1-HMI-184-02	SYS-HMI-RA-PHONE-238	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.3	L3_非動詞連接	recent	The system shall recent call list will show empty calls in that case.
SWE1-HMI-185-01	SYS-HMI-RA-PHONE-239	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.4	L3_非動詞連接	text	The system shall text Messaging Enable will be available within the messaging screen and from the Device Settings screen in the Device Manager.
SWE1-HMI-185-02	SYS-HMI-RA-PHONE-239	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.4	L3_非動詞連接	if	The system shall if Messaging is enabled it will operate as normal, if disabled the user will not be alerted to incoming text messages, their inbox will be grayed out, and they cannot send text messages.
SWE1-HMI-185-03	SYS-HMI-RA-PHONE-239	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.4	L3_非動詞連接	this	The system shall this setting will be per phone and not system wide.
SWE1-HMI-186-01	SYS-HMI-RA-PHONE-240	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.5	L3_非動詞連接	if	The system shall if the user has selected messaging to be off for the current phone, when entering the messaging screen the Inbox and New Message buttons will be greyed out, messages will be removed, and the top line will display text “Enable Text Messaging”.
SWE1-HMI-186-02	SYS-HMI-RA-PHONE-240	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.5	L3_非動詞連接	the	The system shall the user can press on “Enable Text Messaging” to turn messaging back on for the current device, this will make the New Message button available and the list of text messages appear and update the corresponding setting in Device Settings screen of Device Manager for that device.
SWE1-HMI-187-01	SYS-HMI-RA-PHONE-241	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.6	L3_非動詞連接	if	The system shall if Messaging is not available on the current phone the “Enable Text Messaging” option in Device Manager will appear greyed out.
SWE1-HMI-187-02	SYS-HMI-RA-PHONE-241	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.6	L3_非動詞連接	if	The system shall if phonebook download is not available on the current phone Delete Phonebook Data/Download Phonebook Data options will appear greyed out on the Device Settings screen of Device Manager.
SWE1-HMI-187-03	SYS-HMI-RA-PHONE-241	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.6	L3_非動詞連接	the	The system shall the button labels will depend on the current status of the system.
SWE1-HMI-187-05	SYS-HMI-RA-PHONE-241	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.6	L3_非動詞連接	messaging	The system shall messaging ON / OFF will turn on/off the text messaging feature off for the currently selected device.
SWE1-HMI-187-06	SYS-HMI-RA-PHONE-241	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.6	L4_非字母開頭	(Reference	The system shall (Reference Note PBB3.2 in Contacts Cont)
