# source_sha256	2d12fa11a4fc21163148e179b2a64138d6c8412c82f6d9e6a17fbb18e0fbf9eb	 sheet	Analysis Report
STLA 報告_SWRA\nSTLA Report_SWRA																													
SWE1-HMI-187-05	SYS-HMI-RA-PHONE-241	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.6	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.6	The system shall messaging ON / OFF will turn on/off the text messaging feature off for the currently selected device.	1.00.00	Functional Requirement	Device Manager	Service 服務	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.6\n\nExpected Result:\n- The system shall messaging ON / OFF will turn on/off the text messaging feature off for the currently selected device.	Manual UI Testing										
SWE1-HMI-187-06	SYS-HMI-RA-PHONE-241	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.6	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.6	The system shall (Reference Note PBB3.2 in Contacts Cont)	1.00.00	Functional Requirement	Device Manager	Service 服務	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.6\n\nExpected Result:\n- The system shall (Reference Note PBB3.2 in Contacts Cont)	Manual UI Testing										
SWE1-HMI-188	SYS-HMI-RA-PHONE-242	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7	PD10.) If the user selects Delete Phonebook Data in Device Manager, a pop-up (PU0116) will appear asking the user ‘Are you sure you want to remove your phonebook and recent calls?’ with yes/no as options. If the user selects no they will be taken back to the previous screen and keep their data. If the user selects yes the Contacts and Recent calls will be removed. The user will be taken back to the previous screen but “Delete Phonebook Data” button will be shown as ‘Download Phonebook Data’. If the user selects to Download Data, the user will be presented with the pop-up (PU0057) ‘Would you like to download your phonebook and recent calls?’ If yes selected the users phone data is downloaded, if no, the data is not downloaded.	1.00.00	Heading	Device Manager	HMI 人機介面									High	Please refer to the following IDs:\nSWE1-HMI-188-01\nSWE1-HMI-188-02\nSWE1-HMI-188-03\nSWE1-HMI-188-04\nSWE1-HMI-188-05	Manual UI Testing										
SWE1-HMI-188-01	SYS-HMI-RA-PHONE-242	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7	The system shall if the user selects Delete Phonebook Data in Device Manager, a pop-up (PU0116) will appear asking the user ‘Are you sure you want to remove your phonebook and recent calls?’ with yes/no as options.	1.00.00	Functional Requirement	Device Manager	Service 服務	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7\n\nExpected Result:\n- The system shall if the user selects Delete Phonebook Data in Device Manager, a pop-up (PU0116) will appear asking the user ‘Are you sure you want to remove your phonebook and recent calls?’ with yes/no as options.	Manual UI Testing										
SWE1-HMI-188-02	SYS-HMI-RA-PHONE-242	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7	The system shall if the user selects no they will be taken back to the previous screen and keep their data.	1.00.00	Functional Requirement	Device Manager	Service 服務	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7\n\nExpected Result:\n- The system shall if the user selects no they will be taken back to the previous screen and keep their data.	Manual UI Testing										
SWE1-HMI-188-03	SYS-HMI-RA-PHONE-242	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7	The system shall if the user selects yes the Contacts and Recent calls will be removed.	1.00.00	Functional Requirement	Device Manager	Service 服務	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7\n\nExpected Result:\n- The system shall if the user selects yes the Contacts and Recent calls will be removed.	Manual UI Testing										
SWE1-HMI-188-04	SYS-HMI-RA-PHONE-242	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7	The system shall the user will be taken back to the previous screen but “Delete Phonebook Data” button will be shown as ‘Download Phonebook Data’.	1.00.00	Functional Requirement	Device Manager	Service 服務	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7\n\nExpected Result:\n- The system shall the user will be taken back to the previous screen but “Delete Phonebook Data” button will be shown as ‘Download Phonebook Data’.	Manual UI Testing										
SWE1-HMI-188-05	SYS-HMI-RA-PHONE-242	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7	The system shall if the user selects to Download Data, the user will be presented with the pop-up (PU0057) ‘Would you like to download your phonebook and recent calls?’ If yes selected the users phone data is downloaded, if no, the data is not downloaded.	1.00.00	Functional Requirement	Device Manager	Service 服務	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7\n\nExpected Result:\n- The system shall if the user selects to Download Data, the user will be presented with the pop-up (PU0057) ‘Would you like to download your phonebook and recent calls?’ If yes selected the users phone data is downloaded, if no, the data is not downloaded.	Manual UI Testing										
SWE1-HMI-189	SYS-HMI-RA-PHONE-243	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.8	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.8	The system shall messaging will not appear in the Phone Options list for R1 Low 8.4 inch.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.8\n\nExpected Result:\n- The system shall messaging will not appear in the Phone Options list for R1 Low 8.4 inch.	Manual UI Testing										
SWE1-HMI-190	SYS-HMI-RA-PHONE-246	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2	PW1.) There will be two Phone widget options: Recents and Favorites. Other screens variations will be available depending on phone connection status.	1.00.00	Heading	Customizable themes and layout	HMI 人機介面									High	Please refer to the following IDs:\nSWE1-HMI-190-01\nSWE1-HMI-190-02	Manual UI Testing										
SWE1-HMI-190-01	SYS-HMI-RA-PHONE-246	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2	The system shall there will be two Phone widget options: Recents and Favorites.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2\n\nExpected Result:\n- The system shall there will be two Phone widget options: Recents and Favorites.	Manual UI Testing										
SWE1-HMI-190-02	SYS-HMI-RA-PHONE-246	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2	The system shall other screens variations will be available depending on phone connection status.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2\n\nExpected Result:\n- The system shall other screens variations will be available depending on phone connection status.	Manual UI Testing										
SWE1-HMI-191	SYS-HMI-RA-PHONE-247	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.1	PW1.1) If there is no connected phone, show only the “No Phone Connected” screen with Widget title as “Phone” until a phone is connected with text message “Select “Add Device” to start the pairing process. process.” This screen has a Device Manager button (“Devices” button for R1 Low 7") and an Add Device button that takes the user to the phone pairing process.	1.00.00	Heading	Customizable themes and layout	HMI 人機介面									High	Please refer to the following IDs:\nSWE1-HMI-191-01\nSWE1-HMI-191-02	Manual UI Testing										
SWE1-HMI-191-01	SYS-HMI-RA-PHONE-247	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.1	The system shall pW1.1) If there is no connected phone, show only the “No Phone Connected” screen with Widget title as “Phone” until a phone is connected with text message “Select “Add Device” to start the pairing process.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.1\n\nExpected Result:\n- The system shall pW1.1) If there is no connected phone, show only the “No Phone Connected” screen with Widget title as “Phone” until a phone is connected with text message “Select “Add Device” to start the pairing process.	Manual UI Testing										
SWE1-HMI-191-02	SYS-HMI-RA-PHONE-247	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.1	The system shall process.” This screen has a Device Manager button (“Devices” button for R1 Low 7") and an Add Device button that takes the user to the phone pairing process.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.1\n\nExpected Result:\n- The system shall process.” This screen has a Device Manager button (“Devices” button for R1 Low 7") and an Add Device button that takes the user to the phone pairing process.	Manual UI Testing										
SWE1-HMI-192	SYS-HMI-RA-PHONE-248	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2	PW1.2.) The “Phone Recent” widget shows the status of the active connected phone. The 50% widget will show a maximum of 6 recent calls and the 25% widget will show a maximum of 3 recent calls. For R1 Low 7", show a maximum of 3 recent calls in widget. Display icon for type of call, name or phone number, phone type, and time). Pressing a contact number will place a call to that number. If no recent calls are available display text “No Recent Calls” Pressing the top header of widget opens Recent tab as full screen.	1.00.00	Heading	Customizable themes and layout	HMI 人機介面									High	Please refer to the following IDs:\nSWE1-HMI-192-01\nSWE1-HMI-192-02\nSWE1-HMI-192-03\nSWE1-HMI-192-04\nSWE1-HMI-192-05\nSWE1-HMI-192-06	Manual UI Testing										
SWE1-HMI-192-01	SYS-HMI-RA-PHONE-248	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2	The system shall pW1.2.) The “Phone Recent” widget shows the status of the active connected phone.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2\n\nExpected Result:\n- The system shall pW1.2.) The “Phone Recent” widget shows the status of the active connected phone.	Manual UI Testing										
SWE1-HMI-192-02	SYS-HMI-RA-PHONE-248	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2	The system shall the 50% widget will show a maximum of 6 recent calls and the 25% widget will show a maximum of 3 recent calls.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2\n\nExpected Result:\n- The system shall the 50% widget will show a maximum of 6 recent calls and the 25% widget will show a maximum of 3 recent calls.	Manual UI Testing										
SWE1-HMI-192-03	SYS-HMI-RA-PHONE-248	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2	The system shall for R1 Low 7", show a maximum of 3 recent calls in widget.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2\n\nExpected Result:\n- The system shall for R1 Low 7", show a maximum of 3 recent calls in widget.	Manual UI Testing										
SWE1-HMI-192-04	SYS-HMI-RA-PHONE-248	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2	The system shall display icon for type of call, name or phone number, phone type, and time).	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2\n\nExpected Result:\n- The system shall display icon for type of call, name or phone number, phone type, and time).	Manual UI Testing										
SWE1-HMI-192-05	SYS-HMI-RA-PHONE-248	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2	The system shall pressing a contact number will place a call to that number.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2\n\nExpected Result:\n- The system shall pressing a contact number will place a call to that number.	Manual UI Testing										
SWE1-HMI-192-06	SYS-HMI-RA-PHONE-248	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2	The system shall if no recent calls are available display text “No Recent Calls” Pressing the top header of widget opens Recent tab as full screen.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2\n\nExpected Result:\n- The system shall if no recent calls are available display text “No Recent Calls” Pressing the top header of widget opens Recent tab as full screen.	Manual UI Testing										
SWE1-HMI-193	SYS-HMI-RA-PHONE-249	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3	PW1.3.) The Favorites widget, for the 50% widget will show a maximum of 6 Favorite Contacts and the 25% widget will show a maximum of 3 Favorite Contacts. For R1 Low 7", show a maximum of 3 Favorites in widget. Pressing a contact number will place a call to that number. If the rows in the Favorites widget do not contain favorited contacts then they will act as buttons to Add Favorite from the widget. Pressing the top header of widget opens Favorites tab as full screen.	1.00.00	Heading	Customizable themes and layout	HMI 人機介面									High	Please refer to the following IDs:\nSWE1-HMI-193-01\nSWE1-HMI-193-02\nSWE1-HMI-193-03\nSWE1-HMI-193-04\nSWE1-HMI-193-05	Manual UI Testing										
SWE1-HMI-193-01	SYS-HMI-RA-PHONE-249	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3	The system shall pW1.3.) The Favorites widget, for the 50% widget will show a maximum of 6 Favorite Contacts and the 25% widget will show a maximum of 3 Favorite Contacts.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3\n\nExpected Result:\n- The system shall pW1.3.) The Favorites widget, for the 50% widget will show a maximum of 6 Favorite Contacts and the 25% widget will show a maximum of 3 Favorite Contacts.	Manual UI Testing										
SWE1-HMI-193-02	SYS-HMI-RA-PHONE-249	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3	The system shall for R1 Low 7", show a maximum of 3 Favorites in widget.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3\n\nExpected Result:\n- The system shall for R1 Low 7", show a maximum of 3 Favorites in widget.	Manual UI Testing										
SWE1-HMI-193-03	SYS-HMI-RA-PHONE-249	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3	The system shall pressing a contact number will place a call to that number.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3\n\nExpected Result:\n- The system shall pressing a contact number will place a call to that number.	Manual UI Testing										
SWE1-HMI-193-04	SYS-HMI-RA-PHONE-249	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3	The system shall if the rows in the Favorites widget do not contain favorited contacts then they will act as buttons to Add Favorite from the widget.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3\n\nExpected Result:\n- The system shall if the rows in the Favorites widget do not contain favorited contacts then they will act as buttons to Add Favorite from the widget.	Manual UI Testing										
SWE1-HMI-193-05	SYS-HMI-RA-PHONE-249	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3	The system shall pressing the top header of widget opens Favorites tab as full screen.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3\n\nExpected Result:\n- The system shall pressing the top header of widget opens Favorites tab as full screen.	Manual UI Testing										
SWE1-HMI-194	SYS-HMI-RA-PHONE-250	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.4	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.4	PW1.4) The Favorites widget will display Add Favorite buttons after the last favorite. If user adds a favorite, it displays after the last added Favorite so the Favorites widget and Favorites screen will be similarly sorted to match.	1.00.00	Heading	Customizable themes and layout	HMI 人機介面									Medium	Please refer to the following IDs:\nSWE1-HMI-194-01\nSWE1-HMI-194-02	Manual UI Testing										
SWE1-HMI-194-01	SYS-HMI-RA-PHONE-250	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.4	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.4	The system shall pW1.4) The Favorites widget will display Add Favorite buttons after the last favorite.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.4\n\nExpected Result:\n- The system shall pW1.4) The Favorites widget will display Add Favorite buttons after the last favorite.	Manual UI Testing										
SWE1-HMI-194-02	SYS-HMI-RA-PHONE-250	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.4	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.4	The system shall if user adds a favorite, it displays after the last added Favorite so the Favorites widget and Favorites screen will be similarly sorted to match.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.4\n\nExpected Result:\n- The system shall if user adds a favorite, it displays after the last added Favorite so the Favorites widget and Favorites screen will be similarly sorted to match.	Manual UI Testing										
SWE1-HMI-195	SYS-HMI-RA-PHONE-251	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.5	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.5	The system shall if the active phone receives a call or has an ongoing call, the Phone widget(s) will display the Current Call screens.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.5\n\nExpected Result:\n- The system shall if the active phone receives a call or has an ongoing call, the Phone widget(s) will display the Current Call screens.	Manual UI Testing										
SWE1-HMI-196	SYS-HMI-RA-PHONE-252	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.5.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.5.1	PW2.1.) While on a single call, the 50% widget will show the status of the connected phone, the Contact Photo (if available), call Contact name or phone number (if Contact name not available, call timer, and the following buttons with the applicable available/grey state: End Call, Mute, Hold, Transfer, and if there are two calls show Join and Swap. For R1 Low 7", the Connected Call widget displays the Contact photo as background (if available) and displays the following buttons: End Call, Mute, Hold (if available), and Transfer.	1.00.00	Heading	Customizable themes and layout	HMI 人機介面									High	Please refer to the following IDs:\nSWE1-HMI-196-01\nSWE1-HMI-196-02	Manual UI Testing										
