row	req_id	old_E	old_F	new_F	status	note
430	SWE1-VC-ConsumptionUnit-031				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
431	SWE1-VC-UnitEnergy-039				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
432	SWE1-VC-TemperatureUnit-046				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
433	SWE1-VC-TemperatureUnit-047				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
434	SWE1-VC-SurroundViewCameraDelay-053				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
435	SWE1-VC-SurroundViewCameraDelay-054				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
436	SWE1-VC-SurroundViewCameraGuidelines-059				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
437	SWE1-VC-SurroundViewCameraGuidelines-060				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
438	SWE1-VC-TurnSignalActivatedBlindSpotCameraView-065				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
439	SWE1-VC-TurnSignalActivatedBlindSpotCameraView-066				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
440	SWE1-VC-TurnSignalActivatedBlindSpotCameraViewwithTrailerOption-071				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
441	SWE1-VC-TurnSignalActivatedBlindSpotCameraViewwithTrailerOption-072				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
442	SWE1-VC-ParkSenseBasedCameraActivation-078				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
443	SWE1-VC-ParkSenseBasedCameraActivation-079				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
444	SWE1-VC-ParkSense-084				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
445	SWE1-VC-ParkSense-085				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
446	SWE1-VC-SuspensionAutoEntryorExit-091				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
447	SWE1-VC-SuspensionAutoEntryorExit-092				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
400	SWE1-VC-TrafficSignAssistOffset - non-NAFTASetting-091				RETIRED	R-VS84(4) 非 NAFTA（VS-SL-03 §2 移除，未入轉正本）
401	SWE1-VC-TrafficSignAssistOffset - non-NAFTASetting-092				RETIRED	R-VS84(4) 非 NAFTA（VS-SL-03 §2 移除，未入轉正本）
402	SWE1-VC-TrafficSignAssistOffset - non-NAFTASetting-094				RETIRED	R-VS84(4) 非 NAFTA（VS-SL-03 §2 移除，未入轉正本）
403	SWE1-VC-TrafficSignAssistOffset - non-NAFTASetting-095				RETIRED	R-VS84(4) 非 NAFTA（VS-SL-03 §2 移除，未入轉正本）
404	SWE1-VC-TrafficSignAssistOffset - non-NAFTASetting-096				RETIRED	R-VS84(4) 非 NAFTA（VS-SL-03 §2 移除，未入轉正本）
405	SWE1-VC-TrafficSignAssistOffset - non-NAFTASetting-097				RETIRED	R-VS84(4) 非 NAFTA（VS-SL-03 §2 移除，未入轉正本）
406	SWE1-VC-TrafficSignAssistOffset - non-NAFTASetting-098				RETIRED	R-VS84(4) 非 NAFTA（VS-SL-03 §2 移除，未入轉正本）
407	SWE1-VC-TrafficSignAssistOffset - non-NAFTASetting-099				RETIRED	R-VS84(4) 非 NAFTA（VS-SL-03 §2 移除，未入轉正本）
408	SWE1-VC-TrafficSignAssistOffset - non-NAFTASetting-100				RETIRED	R-VS84(4) 非 NAFTA（VS-SL-03 §2 移除，未入轉正本）
409	SWE1-VC-TrafficSignAssistOffset - non-NAFTASetting-102				RETIRED	R-VS84(4) 非 NAFTA（VS-SL-03 §2 移除，未入轉正本）
410	SWE1-VC-TrafficSignAssistOffset - non-NAFTASetting-103				RETIRED	R-VS84(4) 非 NAFTA（VS-SL-03 §2 移除，未入轉正本）
411	SWE1-VC-TrafficSignAssistOffset - non-NAFTASetting-104				RETIRED	R-VS84(4) 非 NAFTA（VS-SL-03 §2 移除，未入轉正本）
412	SWE1-VC-TrafficSignAssistOffset - non-NAFTASetting-105				RETIRED	R-VS84(4) 非 NAFTA（VS-SL-03 §2 移除，未入轉正本）
413	SWE1-VC-TrafficSignAssistOffset - non-NAFTASetting-106				RETIRED	R-VS84(4) 非 NAFTA（VS-SL-03 §2 移除，未入轉正本）
414	SWE1-VC-TrafficSignAssistOffset - non-NAFTASetting-107				RETIRED	R-VS84(4) 非 NAFTA（VS-SL-03 §2 移除，未入轉正本）
415	SWE1-VC-TrafficSignAssistOffset - non-NAFTASetting-108				RETIRED	R-VS84(4) 非 NAFTA（VS-SL-03 §2 移除，未入轉正本）
416	SWE1-VC-TrafficSignAssistOffset - non-NAFTASetting-109				RETIRED	R-VS84(4) 非 NAFTA（VS-SL-03 §2 移除，未入轉正本）
417	SWE1-VC-TrafficSignAssistOffset - non-NAFTASetting-111				RETIRED	R-VS84(4) 非 NAFTA（VS-SL-03 §2 移除，未入轉正本）
418	SWE1-VC-TrafficSignAssistOffset - non-NAFTASetting-113				RETIRED	R-VS84(4) 非 NAFTA（VS-SL-03 §2 移除，未入轉正本）
