cell	tc_id	item	before	after
L419	NR1L-ComfortHMI-255	M7	"1. Select the Face airflow mode on the climate screen
2. Press and hold the Mode hard control and read the airflow mode"	"1. Select the ""Face"" airflow mode on the climate screen
2. Press and hold the Mode hard control and read the airflow mode"
N419	NR1L-ComfortHMI-255	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T419	NR1L-ComfortHMI-255	R-C48(amend)	1	0
U419	NR1L-ComfortHMI-255	R-C48(amend)	1	0
W419	NR1L-ComfortHMI-255	R-C48(amend)	1	0
X419	NR1L-ComfortHMI-255	R-C48(amend)	1	0
I420	NR1L-ComfortHMI-256	R-C50	"When the Mode hard control is pressed, if the user is on Climate main the new mode button will be shown highlighted. if the user is not on Climate main when pressing the Mode hard control a small pop -up will appear above the Climate main category control (timeout after 3 seconds of inactivity or as soon as another button except Mode HC is pressed), the user will not be shifted to climate main.

(press the Mode hard control and read the airflow mode -> The airflow mode has moved to the next mode in the loop)"	"When the Mode hard control is pressed, if the user is on Climate main the new mode button will be shown highlighted.

(press the Mode hard control and read the airflow mode -> The airflow mode has moved to the next mode in the loop)"
N420	NR1L-ComfortHMI-256	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T420	NR1L-ComfortHMI-256	R-C48(amend)	1	0
U420	NR1L-ComfortHMI-256	R-C48(amend)	1	0
W420	NR1L-ComfortHMI-256	R-C48(amend)	1	0
X420	NR1L-ComfortHMI-256	R-C48(amend)	1	0
I421	NR1L-ComfortHMI-257	R-C50	"When the Mode hard control is pressed, if the user is on Climate main the new mode button will be shown highlighted. if the user is not on Climate main when pressing the Mode hard control a small pop -up will appear above the Climate main category control (timeout after 3 seconds of inactivity or as soon as another button except Mode HC is pressed), the user will not be shifted to climate main.

(press the Mode hard control and read the mode buttons -> The new mode button is highlighted)"	"When the Mode hard control is pressed, if the user is on Climate main the new mode button will be shown highlighted.

(press the Mode hard control and read the mode buttons -> The new mode button is highlighted)"
N421	NR1L-ComfortHMI-257	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T421	NR1L-ComfortHMI-257	R-C48(amend)	1	0
U421	NR1L-ComfortHMI-257	R-C48(amend)	1	0
W421	NR1L-ComfortHMI-257	R-C48(amend)	1	0
X421	NR1L-ComfortHMI-257	R-C48(amend)	1	0
I422	NR1L-ComfortHMI-258	R-C50+R-C50(amend)	"When the Mode hard control is pressed, if the user is on Climate main the new mode button will be shown highlighted. if the user is not on Climate main when pressing the Mode hard control a small pop -up will appear above the Climate main category control (timeout after 3 seconds of inactivity or as soon as another button except Mode HC is pressed), the user will not be shifted to climate main.

(press the Mode hard control and read the airflow mode -> The airflow mode has moved to the next mode in the loop)"	"If the user is not on Climate main when pressing the Mode hard control a small pop -up will appear above the Climate main category control

(press the Mode hard control and read the airflow mode -> The airflow mode has moved to the next mode in the loop)"
N422	NR1L-ComfortHMI-258	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T422	NR1L-ComfortHMI-258	R-C48(amend)	1	0
U422	NR1L-ComfortHMI-258	R-C48(amend)	1	0
W422	NR1L-ComfortHMI-258	R-C48(amend)	1	0
X422	NR1L-ComfortHMI-258	R-C48(amend)	1	0
I423	NR1L-ComfortHMI-259	R-C50+R-C50(amend)	"When the Mode hard control is pressed, if the user is on Climate main the new mode button will be shown highlighted. if the user is not on Climate main when pressing the Mode hard control a small pop -up will appear above the Climate main category control (timeout after 3 seconds of inactivity or as soon as another button except Mode HC is pressed), the user will not be shifted to climate main.

(press the Mode hard control and read the area above the Climate main category control -> A small pop-up is shown above the Climate main category control)"	"If the user is not on Climate main when pressing the Mode hard control a small pop -up will appear above the Climate main category control

(press the Mode hard control and read the area above the Climate main category control -> A small pop-up is shown above the Climate main category control)"
N423	NR1L-ComfortHMI-259	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T423	NR1L-ComfortHMI-259	R-C48(amend)	1	0
U423	NR1L-ComfortHMI-259	R-C48(amend)	1	0
W423	NR1L-ComfortHMI-259	R-C48(amend)	1	0
X423	NR1L-ComfortHMI-259	R-C48(amend)	1	0
I424	NR1L-ComfortHMI-260	R-C50+R-C50(amend)	"When the Mode hard control is pressed, if the user is on Climate main the new mode button will be shown highlighted. if the user is not on Climate main when pressing the Mode hard control a small pop -up will appear above the Climate main category control (timeout after 3 seconds of inactivity or as soon as another button except Mode HC is pressed), the user will not be shifted to climate main.

(wait 3 seconds without further interaction -> The pop-up is no longer shown)"	"A small pop -up will appear above the Climate main category control (timeout after 3 seconds of inactivity or as soon as another button except Mode HC is pressed)

(wait 3 seconds without further interaction -> The pop-up is no longer shown)"
N424	NR1L-ComfortHMI-260	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T424	NR1L-ComfortHMI-260	R-C48(amend)	1	0
U424	NR1L-ComfortHMI-260	R-C48(amend)	1	0
W424	NR1L-ComfortHMI-260	R-C48(amend)	1	0
X424	NR1L-ComfortHMI-260	R-C48(amend)	1	0
I425	NR1L-ComfortHMI-426	R-C50+R-C50(amend)	"When the Mode hard control is pressed, if the user is on Climate main the new mode button will be shown highlighted. if the user is not on Climate main when pressing the Mode hard control a small pop -up will appear above the Climate main category control (timeout after 3 seconds of inactivity or as soon as another button except Mode HC is pressed), the user will not be shifted to climate main.

(press the fan speed hard control and read the screen -> The pop-up is no longer shown)"	"A small pop -up will appear above the Climate main category control (timeout after 3 seconds of inactivity or as soon as another button except Mode HC is pressed)

(press the fan speed hard control and read the screen -> The pop-up is no longer shown)"
N425	NR1L-ComfortHMI-426	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T425	NR1L-ComfortHMI-426	R-C48(amend)	1	0
U425	NR1L-ComfortHMI-426	R-C48(amend)	1	0
W425	NR1L-ComfortHMI-426	R-C48(amend)	1	0
X425	NR1L-ComfortHMI-426	R-C48(amend)	1	0
I426	NR1L-ComfortHMI-261	R-C50+R-C50(amend)	"When the Mode hard control is pressed, if the user is on Climate main the new mode button will be shown highlighted. if the user is not on Climate main when pressing the Mode hard control a small pop -up will appear above the Climate main category control (timeout after 3 seconds of inactivity or as soon as another button except Mode HC is pressed), the user will not be shifted to climate main.

(press the Mode hard control and read the displayed screen -> The displayed screen is the one opened in step 1)"	"A small pop -up will appear above the Climate main category control (timeout after 3 seconds of inactivity or as soon as another button except Mode HC is pressed), the user will not be shifted to climate main.

(press the Mode hard control and read the displayed screen -> The displayed screen is the one opened in step 1)"
N426	NR1L-ComfortHMI-261	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T426	NR1L-ComfortHMI-261	R-C48(amend)	1	0
U426	NR1L-ComfortHMI-261	R-C48(amend)	1	0
W426	NR1L-ComfortHMI-261	R-C48(amend)	1	0
X426	NR1L-ComfortHMI-261	R-C48(amend)	1	0
L427	NR1L-ComfortHMI-262	M9-Note	"1. Note the main category label on the climate screen
2. Press the Mode hard control and read the main category label"	"1. Read the main category label on the climate screen and record it
2. Press the Mode hard control and read the main category label"
N427	NR1L-ComfortHMI-262	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T427	NR1L-ComfortHMI-262	R-C48(amend)	1	0
U427	NR1L-ComfortHMI-262	R-C48(amend)	1	0
W427	NR1L-ComfortHMI-262	R-C48(amend)	1	0
X427	NR1L-ComfortHMI-262	R-C48(amend)	1	0
N428	NR1L-ComfortHMI-263	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T428	NR1L-ComfortHMI-263	R-C48(amend)	1	0
U428	NR1L-ComfortHMI-263	R-C48(amend)	1	0
W428	NR1L-ComfortHMI-263	R-C48(amend)	1	0
X428	NR1L-ComfortHMI-263	R-C48(amend)	1	0
N429	NR1L-ComfortHMI-225	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T429	NR1L-ComfortHMI-225	R-C48(amend)	1	0
U429	NR1L-ComfortHMI-225	R-C48(amend)	1	0
W429	NR1L-ComfortHMI-225	R-C48(amend)	1	0
X429	NR1L-ComfortHMI-225	R-C48(amend)	1	0
N430	NR1L-ComfortHMI-226	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T430	NR1L-ComfortHMI-226	R-C48(amend)	1	0
U430	NR1L-ComfortHMI-226	R-C48(amend)	1	0
W430	NR1L-ComfortHMI-226	R-C48(amend)	1	0
X430	NR1L-ComfortHMI-226	R-C48(amend)	1	0
N431	NR1L-ComfortHMI-227	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T431	NR1L-ComfortHMI-227	R-C48(amend)	1	0
U431	NR1L-ComfortHMI-227	R-C48(amend)	1	0
W431	NR1L-ComfortHMI-227	R-C48(amend)	1	0
X431	NR1L-ComfortHMI-227	R-C48(amend)	1	0
N432	NR1L-ComfortHMI-228	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T432	NR1L-ComfortHMI-228	R-C48(amend)	1	0
U432	NR1L-ComfortHMI-228	R-C48(amend)	1	0
W432	NR1L-ComfortHMI-228	R-C48(amend)	1	0
X432	NR1L-ComfortHMI-228	R-C48(amend)	1	0
L433	NR1L-ComfortHMI-229	M7	"1. Set RECIRC to open on the climate screen
2. Press ""MAX A/C"" and read the ""RECIRC"" state and its LED"	"1. Set ""RECIRC"" to open on the climate screen
2. Press ""MAX A/C"" and read the ""RECIRC"" state and its LED"
N433	NR1L-ComfortHMI-229	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T433	NR1L-ComfortHMI-229	R-C48(amend)	1	0
U433	NR1L-ComfortHMI-229	R-C48(amend)	1	0
W433	NR1L-ComfortHMI-229	R-C48(amend)	1	0
X433	NR1L-ComfortHMI-229	R-C48(amend)	1	0
N434	NR1L-ComfortHMI-230	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、16.11、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.11"
T434	NR1L-ComfortHMI-230	R-C48(amend)	1	0
U434	NR1L-ComfortHMI-230	R-C48(amend)	1	0
W434	NR1L-ComfortHMI-230	R-C48(amend)	1	0
X434	NR1L-ComfortHMI-230	R-C48(amend)	1	0
N435	NR1L-ComfortHMI-231	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T435	NR1L-ComfortHMI-231	R-C48(amend)	1	0
U435	NR1L-ComfortHMI-231	R-C48(amend)	1	0
W435	NR1L-ComfortHMI-231	R-C48(amend)	1	0
X435	NR1L-ComfortHMI-231	R-C48(amend)	1	0
N436	NR1L-ComfortHMI-232	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T436	NR1L-ComfortHMI-232	R-C48(amend)	1	0
U436	NR1L-ComfortHMI-232	R-C48(amend)	1	0
W436	NR1L-ComfortHMI-232	R-C48(amend)	1	0
X436	NR1L-ComfortHMI-232	R-C48(amend)	1	0
I437	NR1L-ComfortHMI-427	M7	"Changing temperature, recirculation, mode distribution, or pressing again MAX A/C brakes MAX A/C, (turns MAX A/C off) and the system goes back to the previous manual mode except for the element changed (temperature, or mode, or recirculation) and keeps the A/C on.

(change RECIRC and read the ""MAX A/C"" button -> The ""MAX A/C"" button is no longer highlighted)"	"Changing temperature, recirculation, mode distribution, or pressing again MAX A/C brakes MAX A/C, (turns MAX A/C off) and the system goes back to the previous manual mode except for the element changed (temperature, or mode, or recirculation) and keeps the A/C on.

(change ""RECIRC"" and read the ""MAX A/C"" button -> The ""MAX A/C"" button is no longer highlighted)"
L437	NR1L-ComfortHMI-427	M7	"1. Press ""MAX A/C"" on the climate screen
2. Change RECIRC and read the ""MAX A/C"" button"	"1. Press ""MAX A/C"" on the climate screen
2. Change ""RECIRC"" and read the ""MAX A/C"" button"
N437	NR1L-ComfortHMI-427	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T437	NR1L-ComfortHMI-427	R-C48(amend)	1	0
U437	NR1L-ComfortHMI-427	R-C48(amend)	1	0
W437	NR1L-ComfortHMI-427	R-C48(amend)	1	0
X437	NR1L-ComfortHMI-427	R-C48(amend)	1	0
N438	NR1L-ComfortHMI-428	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T438	NR1L-ComfortHMI-428	R-C48(amend)	1	0
U438	NR1L-ComfortHMI-428	R-C48(amend)	1	0
W438	NR1L-ComfortHMI-428	R-C48(amend)	1	0
X438	NR1L-ComfortHMI-428	R-C48(amend)	1	0
N439	NR1L-ComfortHMI-429	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T439	NR1L-ComfortHMI-429	R-C48(amend)	1	0
U439	NR1L-ComfortHMI-429	R-C48(amend)	1	0
W439	NR1L-ComfortHMI-429	R-C48(amend)	1	0
X439	NR1L-ComfortHMI-429	R-C48(amend)	1	0
L440	NR1L-ComfortHMI-233	M9-compound	"1. Set a known airflow mode and temperature, then press ""MAX A/C""
2. Change the temperature and read the airflow mode and the ""A/C"" button"	"1. Set a known airflow mode and temperature
2. Press ""MAX A/C""
3. Change the temperature and read the airflow mode and the ""A/C"" button"
M440	NR1L-ComfortHMI-233	M9-compound	"1. The ""MAX A/C"" button is highlighted
2. The airflow mode is the one set in step 1, the temperature is the one just changed to, and ""A/C"" is highlighted"	"1. The climate screen shows the airflow mode and temperature set
2. The ""MAX A/C"" button is highlighted
3. The airflow mode is the one set in step 1, the temperature is the one just changed to, and ""A/C"" is highlighted"
N440	NR1L-ComfortHMI-233	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T440	NR1L-ComfortHMI-233	R-C48(amend)	1	0
U440	NR1L-ComfortHMI-233	R-C48(amend)	1	0
W440	NR1L-ComfortHMI-233	R-C48(amend)	1	0
X440	NR1L-ComfortHMI-233	R-C48(amend)	1	0
L441	NR1L-ComfortHMI-234	M9-compound	"1. Set a known airflow mode, then press ""MAX A/C""
2. Press ""A/C"" and read the ""MAX A/C"" button, the airflow mode and the ""A/C"" button"	"1. Set a known airflow mode
2. Press ""MAX A/C""
3. Press ""A/C"" and read the ""MAX A/C"" button, the airflow mode and the ""A/C"" button"
M441	NR1L-ComfortHMI-234	M9-compound	"1. The ""MAX A/C"" button is highlighted
2. ""MAX A/C"" is no longer highlighted, the airflow mode is the one set in step 1, and ""A/C"" is not highlighted"	"1. The selected airflow mode is active
2. The ""MAX A/C"" button is highlighted
3. ""MAX A/C"" is no longer highlighted, the airflow mode is the one set in step 1, and ""A/C"" is not highlighted"
N441	NR1L-ComfortHMI-234	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T441	NR1L-ComfortHMI-234	R-C48(amend)	1	0
U441	NR1L-ComfortHMI-234	R-C48(amend)	1	0
W441	NR1L-ComfortHMI-234	R-C48(amend)	1	0
X441	NR1L-ComfortHMI-234	R-C48(amend)	1	0
N442	NR1L-ComfortHMI-235	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T442	NR1L-ComfortHMI-235	R-C48(amend)	1	0
U442	NR1L-ComfortHMI-235	R-C48(amend)	1	0
W442	NR1L-ComfortHMI-235	R-C48(amend)	1	0
X442	NR1L-ComfortHMI-235	R-C48(amend)	1	0
