swe_id	source_requirement_id	book	vf_chapter	chapter_source	ee	category	source_description
SWE-CAM-021	SYS-RA-VF551_V2-503	VF551_V2	1.13.2.1.5	I欄	ATL-Hi	Functional Requirement	b. Once the head unit exits the rear camera mode, the Head Unit shall process display updates to show current informati
SWE-CAM-021	SYS-RA-VF551_V2-504	VF551_V2	1.13.2.1.5	I欄	ATL-Hi	Functional Requirement	a. The Head Unit shall not interrupt the rear camera image display.
SWE-CAM-021	SYS-RA-VF551_V2-505	VF551_V2	1.13.2.1.6	I欄	ATL-Hi	Functional Requirement	If the Head Unit Audio Mode is OFF, then the non-entertainment features shall be functional as per the Head Unit Audio M
SWE-CAM-021	SYS-RA-VF551_V2-506	VF551_V2	1.13.2.1.6	I欄	ATL-Hi	Functional Requirement	b. The head unit shall not interrupt the rear camera image.
SWE-CAM-021	SYS-RA-VF551_V2-510	VF551_V2	1.13.2.1.7	I欄	ATL-Hi	Functional Requirement	b. The Head Unit shall process display updates after the head unit exits rear camera mode.
SWE-CAM-021	SYS-RA-VF551_V2-511	VF551_V2	1.13.2.1.8	I欄	ATL-Hi	Functional Requirement	a. When the head unit executes entertainment and non-entertainment features, the Head Unit shall not interrupt the rear
SWE-CAM-021	SYS-RA-VF551_V2-512	VF551_V2	1.13.2.1.8	I欄	ATL-Hi	Functional Requirement	If the Head Unit Audio Mode is ON, the entertainment and non-entertainment features shall be functional as per Head Unit
SWE-CAM-021	SYS-RA-VF551_V2-523	VF551_V2	1.13.2.2.1	I欄	ATL-Hi	Functional Requirement	· HU display shall not flicker in each of the following scenarios: 1. Head Unit displays the RVC image 2. Head Unit disp
SWE-CAM-021	SYS-RA-VF551_V2-529	VF551_V2	1.13.2.2.3	I欄	ATL-Hi	Functional Requirement	- When duration of the Rear Camera display is less than 5 seconds and Head Unit transitions to non camera display, the h
SWE-CAM-021	SYS-RA-VF551_V3-255	VF551_V3	1.10.2.1	I欄	ATL-Mi	Functional requirement	· No display blanking or flicker shall occur while Head Unit is displaying RVC image and during the display transitions
SWE-CAM-021	SYS-RA-VF551_V4-118	VF551_V4	1.10.2.1	D欄推導		Functional Requirement	- When duration of the Rear Camera display is less than 5 seconds and Head Unit transitions to non camera display, the h
SWE-CAM-021	SYS-RA-VF551_V4-122	VF551_V4	1.10.2.1	D欄推導		Functional Requirement	· HU display shall not flicker in each of the following scenarios: 1. Head Unit displays the RVC image 2. Head Unit di
SWE-CAM-021	SYS-RA-VF551_V4-132	VF551_V4	1.10.2.1	D欄推導		Functional Requirement	a. When the head unit executes entertainment and non-entertainment features, the Head Unit shall not interrupt the rear
SWE-CAM-021	SYS-RA-VF551_V4-137	VF551_V4	1.10.2.1	D欄推導		Functional Requirement	b. The head unit shall not interrupt the rear camera image.
SWE-CAM-021	SYS-RA-VF551_V4-139	VF551_V4	1.10.2.1	D欄推導		Functional Requirement	a. The Head Unit shall not interrupt the rear camera image display.
SWE-CAM-021	SYS-RA-VF551_V4-143	VF551_V4	1.10.2.1	D欄推導		Functional Requirement	b. The head unit shall not interrupt the rear camera image.
SWE-CAM-021	SYS-RA-VF617_V5-185	(查無)					
SWE-CAM-021	SYS-RA-VF617_V5-190	(查無)					
SWE-CAM-021	SYS-RA-VF617_V5-191	(查無)					
SWE-CAM-021	SYS-RA-VF617_V5-263	(查無)					
SWE-CAM-022	SYS-RA-VF551_V2-491	VF551_V2	1.13.2.1.1	I欄	ATL-Hi	Functional Requirement	· When any of the preceding conditions occur, the Head Unit shall switch back to non-camera display operation.
SWE-CAM-022	SYS-RA-VF551_V2-501	VF551_V2	1.13.2.1.4	I欄	ATL-Hi	Functional Requirement	a. The head unit shall display the rear camera image.
SWE-CAM-022	SYS-RA-VF551_V2-503	VF551_V2	1.13.2.1.5	I欄	ATL-Hi	Functional Requirement	b. Once the head unit exits the rear camera mode, the Head Unit shall process display updates to show current informati
SWE-CAM-022	SYS-RA-VF551_V2-507	VF551_V2	1.13.2.1.6	I欄	ATL-Hi	Functional Requirement	a. The head unit shall display the rear camera image display.
SWE-CAM-022	SYS-RA-VF551_V2-509	VF551_V2	1.13.2.1.7	I欄	ATL-Hi	Functional Requirement	c. After exiting rear camera mode, the Head Unit display shall reflect the changes and show current information.
SWE-CAM-022	SYS-RA-VF551_V2-510	VF551_V2	1.13.2.1.7	I欄	ATL-Hi	Functional Requirement	b. The Head Unit shall process display updates after the head unit exits rear camera mode.
SWE-CAM-022	SYS-RA-VF551_V2-524	VF551_V2	1.13.2.2.2	I欄	ATL-Hi	Functional Requirement	· HU display shall not go blank in each of the following scenarios: 1. Head Unit displays the RVC image 2. Head Unit dis
SWE-CAM-022	SYS-RA-VF551_V4-121	VF551_V4	1.10.2.1	D欄推導		Functional Requirement	· HU display shall not go blank in each of the following scenarios: 1. Head Unit displays the RVC image 2. Head Unit d
SWE-CAM-022	SYS-RA-VF551_V4-133	VF551_V4	1.10.2.1	D欄推導		Functional Requirement	b. The Head Unit shall process display updates after the head unit exits rear camera mode.
SWE-CAM-022	SYS-RA-VF551_V4-134	VF551_V4	1.10.2.1	D欄推導		Functional Requirement	c. After exiting rear camera mode, the Head Unit display shall reflect the changes and show current information.
SWE-CAM-022	SYS-RA-VF551_V4-136	VF551_V4	1.10.2.1	D欄推導		Functional Requirement	a. The head unit shall display the rear camera image display.
SWE-CAM-022	SYS-RA-VF551_V4-140	VF551_V4	1.10.2.1	D欄推導		Functional Requirement	b. Once the head unit exits the rear camera mode, the Head Unit shall process display updates to show current informati
SWE-CAM-022	SYS-RA-VF551_V4-142	VF551_V4	1.10.2.1	D欄推導		Functional Requirement	a. The head unit shall display the rear camera image.
SWE-CAM-022	SYS-RA-VF551_V4-152	VF551_V4	1.10.2.3	D欄推導		Functional Requirement	· When any of the preceding conditions occur, the Head Unit shall switch back to non-camera display operation.
SWE-CAM-023	SYS-RA-VF551_V2-478	VF551_V2	1.13.1	I欄	ATL-Hi	Functional Requirement	· When there is no user change to Dynamic Gridlines, the HU shall send the default value gridZoomRequest.DynamicGridRQSt
SWE-CAM-023	SYS-RA-VF551_V2-479	VF551_V2	1.13.1	I欄	ATL-Hi	Functional Requirement	· When the customer selects to disable the Rear view Camera Dynamic Gridlines, the HU shall send gridZoomRequest.Dynamic
SWE-CAM-023	SYS-RA-VF551_V2-480	VF551_V2	1.13.1	I欄	ATL-Hi	Functional Requirement	· When the customer selects to enable the Rear view Camera Dynamic Gridlines, the HU shall send gridZoomRequest.DynamicG
SWE-CAM-023	SYS-RA-VF551_V2-526	VF551_V2	1.13.2.2.2	I欄	ATL-Hi	Functional Requirement	· The warning text shall be available in each language used by the Head Unit and correspond to the Language signal, IPC_
SWE-CAM-023	SYS-RA-VF551_V2-527	VF551_V2	1.13.2.2.3	I欄	ATL-Hi	Functional Requirement	a. The warning text shall be in accordance with ISO font 15008 and sized greater than 18 arc minutes.
SWE-CAM-023	SYS-RA-VF551_V2-528	VF551_V2	1.13.2.2.3	I欄	ATL-Hi	Functional Requirement	"· The Head Unit shall implement the warning text overlay that displays the text, ""Camera Not in Position"" for five secon"
SWE-CAM-023	SYS-RA-VF551_V2-529	VF551_V2	1.13.2.2.3	I欄	ATL-Hi	Functional Requirement	- When duration of the Rear Camera display is less than 5 seconds and Head Unit transitions to non camera display, the h
SWE-CAM-023	SYS-RA-VF551_V2-530	VF551_V2	1.13.2.2.4	I欄	ATL-Hi	Functional Requirement	- The warning text shall follow ISO font 15008 and have size greater than 18 arc minutes.
SWE-CAM-023	SYS-RA-VF551_V2-531	VF551_V2	1.13.2.2.4	I欄	ATL-Hi	Functional Requirement	· When Head Unit transitions from non camera display to camera display, the Head Unit shall implement the warning text o
SWE-CAM-023	SYS-RA-VF551_V2-532	VF551_V2	1.13.2.2.4	I欄	ATL-Hi	Functional Requirement	· The Head Unit shall overlay Zoom soft button on Rear View Camera Image, Refer to Head Unit Zoom mode requirements.
SWE-CAM-023	SYS-RA-VF551_V2-533	VF551_V2	1.13.2.2.5	I欄	ATL-Hi	Functional Requirement	· The Head Unit overlays Image Defeat [X] soft button on Rear View Camera Image when ShiftLeverPosition != R. a) When Sh
SWE-CAM-023	SYS-RA-VF551_V2-540	VF551_V2	1.14.1	I欄	ATL-Hi	Functional Requirement	a. HU shall set HU_ZOOM.req = Not Pressed when Zoom Out soft button is not pressed.
SWE-CAM-023	SYS-RA-VF551_V2-541	VF551_V2	1.14.1	I欄	ATL-Hi	Functional Requirement	· HU shall acquire the HU touch screen coordinates pressed by the driver to Zoom Out via RVC Image soft button and set i
SWE-CAM-023	SYS-RA-VF551_V2-542	VF551_V2	1.14.1	I欄	ATL-Hi	Functional Requirement	a. HU shall set HU_ZOOM.req = Not Pressed when Zoom In soft button is not pressed.
SWE-CAM-023	SYS-RA-VF551_V2-543	VF551_V2	1.14.1	I欄	ATL-Hi	Functional Requirement	· HU shall acquire the HU touch screen coordinates pressed by the driver to Zoom In via RVC Image soft button and set in
SWE-CAM-023	SYS-RA-VF551_V2-569	VF551_V2	1.14.1	I欄	ATL-Hi	Out of Scope	c. When Zoom function is inactive due to internal or external errors, RVCM shall transmit systemStatus.ZoomViewRes = SN
SWE-CAM-023	SYS-RA-VF551_V2-570	VF551_V2	1.14.1	I欄	ATL-Hi	Out of Scope	b. When current view is Backup Zoomed View, RVCM shall transmit systemStatus.ZoomViewRes = 4X to the Radio via LVDS .
SWE-CAM-023	SYS-RA-VF551_V2-571	VF551_V2	1.14.1	I欄	ATL-Hi	Out of Scope	a. When current view is Backup Camera View, RVCM shall transmit systemStatus.ZoomViewRes = 1X to the Radio via LVDS.
SWE-CAM-023	SYS-RA-VF551_V2-578	VF551_V2	1.14.1	I欄	ATL-Hi	Out of Scope	· When all of the following conditions hold true: - RVC display active on the Radio: LVDS message vehicleUpdate_1.TGW_CA
SWE-CAM-023	SYS-RA-VF551_V2-580	VF551_V2	1.14.1	I欄	ATL-Hi	Out of Scope	· When all of the following conditions hold true: - RVC display active on the Radio: LVDS message vehicleUpdate_1.TGW_CA
SWE-CAM-023	SYS-RA-VF551_V2-582	VF551_V2	1.14.1	I欄	ATL-Hi	Out of Scope	· The RVCM shall acquire the following signals on LVDS: - vehicleUpdate_2.VehicleSpeedVSOSig - vehicleUpdate_2.LwsAngle
SWE-CAM-023	SYS-RA-VF551_V2-583	VF551_V2	1.14.1	I欄	ATL-Hi	Out of Scope	· The RVCM shall transmit the following signals on LVDS: - ADAS_LVDS_RRCamera_Cable - systemStatus.ExternalErrorStatus
SWE-CAM-023	SYS-RA-VF551_V3-185	VF551_V3	1.10.1.1	I欄	ATL-Mi	Out of scope	· The RVCM shall follow below functions when RVC display active on the Radio: LVDS message vehicleUpdate_1.TGW_CAMERA_DI
SWE-CAM-023	SYS-RA-VF551_V3-194	VF551_V3	1.10.1.5	I欄	ATL-Mi	Out of scope	a) The RVCM shall transmit systemStatus.ZoomViewRes = [1X] to the Radio via LVDS when current view is Backup Camera View
SWE-CAM-023	SYS-RA-VF551_V3-195	VF551_V3	1.10.1.5	I欄	ATL-Mi	Out of scope	b) The RVCM shall transmit systemStatus.ZoomViewRes = [4X] to the Radio via LVDS when current view is Backup Zoomed View
SWE-CAM-023	SYS-RA-VF551_V3-196	VF551_V3	1.10.1.5	I欄	ATL-Mi	Out of scope	c) The RVCM shall transmit systemStatus.ZoomViewRes = [SNA] to the Radio via LVDS when Zoom function is disabled in the
SWE-CAM-023	SYS-RA-VF551_V3-253	VF551_V3	1.10.2.1	I欄	ATL-Mi	Functional requirement	· The warning text shall be available in all languages supported by the Head Unit and text display shall correspond to t
SWE-CAM-023	SYS-RA-VF551_V42-230	VF551_V42	1.11.1.2.0.2.1	I欄	ATL-Mi	Functional Requirement	"implement a warning text overlay that displays the text ""Check Entire Surroundings"" for a time equal to T_INITDISPLAY si"
SWE-CAM-023	SYS-RA-VF551_V42-231	VF551_V42	1.11.1.2.0.2.1	I欄	ATL-Mi	Functional Requirement	"- IF the PROXI parameter Gear_Box_Type is different from ""MTX"" AND the signal TRANSM2.ShiftLeverPosition becomes differe"
SWE-CAM-023	SYS-RA-VF551_V42-232	VF551_V42	1.11.1.2.0.2.1	I欄	ATL-Mi	Functional Requirement	"- IF the PROXI parameter Gear_Box_Type is equal to ""MTX"" AND the signal ENGINE1.ReverseGearSts becomes different from ""I"
SWE-CAM-023	SYS-RA-VF551_V42-258	VF551_V42	1.11.1.2.0.3.1	I欄	ATL-Mi	Functional Requirement	"implement a warning text overlay that displays the text ""Check Entire Surroundings"" for a time equal to T_INITDISPLAY si"
SWE-CAM-023	SYS-RA-VF551_V42-299	VF551_V42	1.11.1.2.0.5	I欄	ATL-Mi	Functional Requirement	"overlay an Image Defeat ""X"" soft button on Rear View Camera Image."
SWE-CAM-023	SYS-RA-VF617_V5-088	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-091	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-188	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-196	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-212	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-213	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-214	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-215	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-216	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-217	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-223	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-238	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-239	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-240	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-241	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-242	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-243	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-249	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-250	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-251	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-252	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-254	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-255	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-256	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-257	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-258	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-259	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-260	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-265	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-271	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-272	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-274	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-275	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-277	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-278	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-280	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-281	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-283	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-284	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-286	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-287	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-289	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-290	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-292	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-293	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-295	(查無)					
SWE-CAM-023	SYS-RA-VF617_V5-296	(查無)					
SWE-CAM-024	SYS-RA-VF617_V5-182	(查無)					
SWE-CAM-024	SYS-RA-VF617_V5-197	(查無)					
SWE-CAM-024	SYS-RA-VF617_V5-198	(查無)					
SWE-CAM-024	SYS-RA-VF617_V5-200	(查無)					
SWE-CAM-024	SYS-RA-VF617_V5-206	(查無)					
SWE-CAM-024	SYS-RA-VF617_V5-219	(查無)					
SWE-CAM-024	SYS-RA-VF617_V5-220	(查無)					
SWE-CAM-024	SYS-RA-VF617_V5-221	(查無)					
SWE-CAM-024	SYS-RA-VF617_V5-262	(查無)					
SWE-CAM-024	SYS-RA-VF617_V5-264	(查無)					
SWE-CAM-024	SYS-RA-VF617_V5-267	(查無)					
SWE-CAM-024	SYS-RA-VF617_V5-270	(查無)					
SWE-CAM-025	SYS-RA-VF551_V33-227	VF551_V33	1.11.1.2	I欄		Functional requirement	"IF TTM module is present (CAN Node 63 (TTM) = Present): when the value of the BED_EXTENDER.BedExtenderSts =(equal) ""Act"
