sheet_row	sys_ra_feature_id	title_source_description	chapter_for_vf	vf_suffix	document_id	signal_names_in_description	n_signals	n_solved_signals	tc_status
689	Sys-RA-VF665_V43_VSM-688	"IF TLM receives ""SERVICE_SETUP.TelematicSetupACK""equal to ""ACK_KO"" value. THEN TLM has to visualize a message related to the failure (see HMI document)."	01.11.01.01.32	VF_3357	VF665_V43_R3	SERVICE_SETUP.TelematicSetupACK	1	0	interim_leaf
690	Sys-RA-VF665_V43_VSM-689	"IF TLM receives ""SERVICE_SETUP.TelematicSetupACK""equal to ""ACK_OK"" value. THEN TLM has to visualize the new parameters transmitted by TBM (""SERVICE_SETUP"" message)."	01.11.01.01.32	VF_3358	VF665_V43_R3	SERVICE_SETUP.TelematicSetupACK	1	0	interim_leaf
790	Sys-RA-VF665_V43_VSM-789	"In case absence of IPC_VEHICLE_SETUP or IPC_VEHICLE_SETUP2 B-CAN message in Key On, TLM has to store an appropriate DTC in according to validation requirements defined in the CDD document. IF TLM doesn't receive these messages within ""TimeOut1"" THEN TLM has to resend the new vehicle setup request (This logic must be implemented for a max of three times after TLM has to visualize a message to the user about the failure of request )"	01.13.02.01.01	VF_120	VF665_V43_R3		0	0	interim_leaf
793	Sys-RA-VF665_V43_VSM-792	"WHEN ""LTM_OperationalModeSts.Info"" == ""SNA"" THEN LTM shall: keep the last valid value that has been recognized."	01.13.02.01.02	"VF_3182
VF_3183
VF_3184"	VF665_V43_R3	LTM_OperationalModeSts.Info	1	0	interim_leaf
795	Sys-RA-VF665_V43_VSM-794	"In the following Ignition Working Condition: ""Ignition Off"" ""Ignition On"" ""Ignition On Engine On"" IF TLM does not receive the SERVICE_SETUP message for a time equal to T_REC_TBM AND IF CAN Node 35 (TBM) PROXI Parameter is equals to ""Present"" AND FOTA_State.Info internal signal is equal to ""NO_FOTA_State"" THEN TLM shall set the DTC, according to ""TLM Diagnostic Requirement"" document."	01.13.02.01.03	"VF_3492
VF_3493"	VF665_V43_R3	FOTA_State.Info	1	0	interim_leaf
796	Sys-RA-VF665_V43_VSM-795	"IF TLM doesn't receive ""SERVICE_SETUP.TelematicSetupACK"" within ""TimeOut1"" THEN TLM has to resend the new vehicle setup request (This logic must be implemented for a max of three times after TLM has to visualize a message to the user about the failure of request )"	01.13.02.01.03	VF_3494	VF665_V43_R3	SERVICE_SETUP.TelematicSetupACK	1	0	interim_leaf
797	Sys-RA-VF665_V43_VSM-796	"As soon as TLM receives again SERVICE_SETUP message, TLM shall: heal the DTC, according to the requirements specified in the ""TLM Diagnostic Requirement"" document."	01.13.02.01.03	VF_3495	VF665_V43_R3		0	0	interim_leaf
813	Sys-RA-VF665_V43_VSM-812	1 Cornering_Light ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_143
VF_144
VF_145
VF_146
VF_331
VF_147
VF_148
VF_149
VF_150
VF_189
VF_151"	VF665_V43_R3	Cornering_Light	1	0	interim_leaf
814	Sys-RA-VF665_V43_VSM-813	2 Odo_Units_Change ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_412
VF_413
VF_414
VF_415
VF_416
VF_417
VF_418
VF_419
VF_420
VF_421
VF_422"	VF665_V43_R3	Odo_Units_Change	1	0	interim_leaf
815	Sys-RA-VF665_V43_VSM-814	3 Fuel_Type ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_429
VF_430
VF_431
VF_432
VF_433
VF_434
VF_435
VF_436
VF_437
VF_438
VF_439"	VF665_V43_R3	Fuel_Type	1	0	interim_leaf
816	Sys-RA-VF665_V43_VSM-815	4 External_Temperature_Sensor ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_450
VF_451
VF_452
VF_453
VF_454
VF_455
VF_456
VF_457
VF_458
VF_459
VF_460"	VF665_V43_R3	External_Temperature_Sensor	1	0	interim_leaf
817	Sys-RA-VF665_V43_VSM-816	5 Rain_Sensor ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_468
VF_469
VF_470
VF_471
VF_472
VF_473
VF_474
VF_475
VF_476
VF_477
VF_478"	VF665_V43_R3	Rain_Sensor	1	0	interim_leaf
818	Sys-RA-VF665_V43_VSM-817	6 Twilight_Sensor ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_491
VF_492
VF_493
VF_494
VF_495
VF_496
VF_497
VF_498
VF_499
VF_500
VF_501"	VF665_V43_R3	Twilight_Sensor	1	0	interim_leaf
819	Sys-RA-VF665_V43_VSM-818	8 Auto_Close_Menu ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_542
VF_543
VF_544
VF_545
VF_546
VF_547
VF_548
VF_549
VF_550
VF_551
VF_552"	VF665_V43_R3	Auto_Close_Menu	1	0	interim_leaf
820	Sys-RA-VF665_V43_VSM-819	9 TimeOut1 5 [0;10] 0,1 sec LTM DEFINE No Diagnosis Waiting Time of ACK from IPC	01.14.01	"VF_595
VF_596
VF_597
VF_598
VF_599
VF_600
VF_601
VF_602
VF_603
VF_604
VF_605"	VF665_V43_R3		0	0	interim_leaf
821	Sys-RA-VF665_V43_VSM-820	10 Cluster_Display_Type ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_615
VF_616
VF_617
VF_618
VF_619
VF_620
VF_621
VF_622
VF_623
VF_624
VF_625"	VF665_V43_R3	Cluster_Display_Type	1	0	interim_leaf
822	Sys-RA-VF665_V43_VSM-821	11 Country_Code ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_850
VF_851
VF_852
VF_853
VF_854
VF_855
VF_856
VF_857
VF_858
VF_859
VF_860"	VF665_V43_R3	Country_Code	1	0	interim_leaf
823	Sys-RA-VF665_V43_VSM-822	12 DRL_Menù_Enable ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_916
VF_917
VF_918
VF_919
VF_920
VF_921
VF_922
VF_923
VF_924
VF_925
VF_926"	VF665_V43_R3	DRL_Menù_Enable	1	0	interim_leaf
824	Sys-RA-VF665_V43_VSM-823	13 Greeting_Lights_Menù ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_940
VF_941
VF_942
VF_943
VF_944
VF_945
VF_946
VF_947
VF_948
VF_949
VF_950"	VF665_V43_R3	Greeting_Lights_Menù	1	0	interim_leaf
825	Sys-RA-VF665_V43_VSM-824	14 CAN node 51 (LBSS) ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_1164
VF_1165
VF_1166
VF_1167
VF_1168
VF_1169
VF_1170
VF_1171
VF_1172
VF_1173
VF_1174"	VF665_V43_R3		0	0	interim_leaf
826	Sys-RA-VF665_V43_VSM-825	15 CAN node 52 (RBSS) ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_1188
VF_1189
VF_1190
VF_1191
VF_1192
VF_1193
VF_1194
VF_1195
VF_1196
VF_1197
VF_1198"	VF665_V43_R3		0	0	interim_leaf
827	Sys-RA-VF665_V43_VSM-826	16 Passive_Entry_Menu ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_1425
VF_1426
VF_1427
VF_1428
VF_1429
VF_1430
VF_1431
VF_1432
VF_1433
VF_1434
VF_1435"	VF665_V43_R3	Passive_Entry_Menu	1	0	interim_leaf
828	Sys-RA-VF665_V43_VSM-827	17 Remote_Door_Unlock_Menu ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_3186
VF_3187
VF_3188
VF_3189
VF_3190
VF_3191
VF_3192
VF_3193
VF_3194
VF_3195
VF_3196"	VF665_V43_R3	Remote_Door_Unlock_Menu	1	0	interim_leaf
829	Sys-RA-VF665_V43_VSM-828	18 Sound_Horn_Remote_Start_Menu ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_1457
VF_1458
VF_1459
VF_1460
VF_1461
VF_1462
VF_1463
VF_1464
VF_1465
VF_1466
VF_1467"	VF665_V43_R3	Sound_Horn_Remote_Start_Menu	1	0	interim_leaf
830	Sys-RA-VF665_V43_VSM-829	19 Horn_Chirp_Menu ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_1489
VF_1490
VF_1491
VF_1492
VF_1493
VF_1494
VF_1495
VF_1496
VF_1497
VF_1498
VF_1499"	VF665_V43_R3	Horn_Chirp_Menu	1	0	interim_leaf
831	Sys-RA-VF665_V43_VSM-830	22 Flash_Light_With_Lock_Menu ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_1754
VF_1755
VF_1756
VF_1757
VF_1758
VF_1759
VF_1760
VF_1761
VF_1762
VF_1763
VF_1764"	VF665_V43_R3	Flash_Light_With_Lock_Menu	1	0	interim_leaf
832	Sys-RA-VF665_V43_VSM-831	23 Tyre_Pressure_Unit_Menu ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_1779
VF_1780
VF_1781
VF_1782
VF_1783
VF_1784
VF_1785
VF_1786
VF_1787
VF_1788
VF_1789"	VF665_V43_R3	Tyre_Pressure_Unit_Menu	1	0	interim_leaf
833	Sys-RA-VF665_V43_VSM-832	25 CAN node 24 (PAM) ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_2024
VF_2025
VF_2026
VF_2027
VF_2028
VF_2029
VF_2030
VF_2031
VF_2032
VF_2033
VF_2034"	VF665_V43_R3		0	0	interim_leaf
834	Sys-RA-VF665_V43_VSM-833	26 Side_Distance_Warning ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_2048
VF_2049
VF_2050
VF_2051
VF_2052
VF_2053
VF_2054
VF_2055
VF_2056
VF_2057
VF_2058"	VF665_V43_R3	Side_Distance_Warning	1	0	interim_leaf
835	Sys-RA-VF665_V43_VSM-834	27 PAM_Configuration ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_2072
VF_2073
VF_2074
VF_2075
VF_2076
VF_2077
VF_2078
VF_2079
VF_2080
VF_2081
VF_2082"	VF665_V43_R3	PAM_Configuration	1	0	interim_leaf
836	Sys-RA-VF665_V43_VSM-835	28 Auto_Door_Unlock_Menu ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_2142
VF_2143
VF_2144
VF_2145
VF_2146
VF_2147
VF_2148
VF_2149
VF_2150
VF_2151
VF_2152"	VF665_V43_R3	Auto_Door_Unlock_Menu	1	0	interim_leaf
837	Sys-RA-VF665_V43_VSM-836	32 Half_HMI_Setting ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_2380
VF_2381
VF_2382
VF_2383
VF_2384
VF_2385
VF_2386
VF_2387
VF_2388
VF_2389
VF_2390"	VF665_V43_R3	Half_HMI_Setting	1	0	interim_leaf
838	Sys-RA-VF665_V43_VSM-837	33 Half_Torque_Sensibility ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_2404
VF_2405
VF_2406
VF_2407
VF_2408
VF_2409
VF_2410
VF_2411
VF_2412
VF_2413
VF_2414"	VF665_V43_R3	Half_Torque_Sensibility	1	0	interim_leaf
839	Sys-RA-VF665_V43_VSM-838	34 AHBM_Feature_Menu ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_2611
VF_2612
VF_2613
VF_2614
VF_2615
VF_2616
VF_2617
VF_2618
VF_2619
VF_2620
VF_2621"	VF665_V43_R3	AHBM_Feature_Menu	1	0	interim_leaf
840	Sys-RA-VF665_V43_VSM-839	36 T_EPB_MM 35000 [0;50000] 200 ms LTM DEFINE No N.A. Waiting Time of feedback from IPC for EPB setting	01.14.01	"VF_2920
VF_2921
VF_2922
VF_2923
VF_2924
VF_2925
VF_2926
VF_2927
VF_2928
VF_2929
VF_2930"	VF665_V43_R3		0	0	interim_leaf
841	Sys-RA-VF665_V43_VSM-840	37 V_Car_Moving 4 [0;7] 0,5 km/h LTM DEFINE No N.A. Speed threshold for car moving	01.14.01	"VF_3057
VF_3058
VF_3059
VF_3060
VF_3061
VF_3062
VF_3063
VF_3064
VF_3065
VF_3066
VF_3067"	VF665_V43_R3		0	0	interim_leaf
842	Sys-RA-VF665_V43_VSM-841	40 NAV_Presence ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_3210
VF_3211
VF_3212
VF_3213
VF_3214
VF_3215
VF_3216
VF_3217
VF_3218
VF_3219
VF_3220"	VF665_V43_R3	NAV_Presence	1	0	interim_leaf
843	Sys-RA-VF665_V43_VSM-842	41 Ambient_Lighting_Function ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_3222
VF_3223
VF_3224
VF_3225
VF_3226
VF_3227
VF_3228
VF_3229
VF_3230
VF_3231
VF_3232"	VF665_V43_R3	Ambient_Lighting_Function	1	0	interim_leaf
844	Sys-RA-VF665_V43_VSM-843	42 Ambient_Dimmer_Switch ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_3234
VF_3235
VF_3236
VF_3237
VF_3238
VF_3239
VF_3240
VF_3241
VF_3242
VF_3243
VF_3244"	VF665_V43_R3	Ambient_Dimmer_Switch	1	0	interim_leaf
845	Sys-RA-VF665_V43_VSM-844	43 Model_Year ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_3307
VF_3308
VF_3309
VF_3310
VF_3311
VF_3312
VF_3313
VF_3314
VF_3315
VF_3316
VF_3317"	VF665_V43_R3	Model_Year	1	0	interim_leaf
846	Sys-RA-VF665_V43_VSM-845	44 CAN Node 35 (TBM/FTM) ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_3421
VF_3422
VF_3423
VF_3424
VF_3425
VF_3426
VF_3427
VF_3428
VF_3429
VF_3430
VF_3431"	VF665_V43_R3		0	0	interim_leaf
847	Sys-RA-VF665_V43_VSM-846	45 T_REC_TBM 2500 [0;10000] 500 ms LTM SUPPLIER EOL_2 No Diagnosis See ID Description	01.14.01	"VF_3433
VF_3434
VF_3435
VF_3436
VF_3437
VF_3438
VF_3439
VF_3440
VF_3441
VF_3442
VF_3443"	VF665_V43_R3		0	0	interim_leaf
870	Sys-RA-VF665_V43_VSM-869	48 Geolocation_Menu ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_3533
VF_3534
VF_3535
VF_3536
VF_3537
VF_3538
VF_3539
VF_3540
VF_3541
VF_3542
VF_3543"	VF665_V43_R3	Geolocation_Menu	1	0	interim_leaf
871	Sys-RA-VF665_V43_VSM-870	49 Forward_Collision_Mitigation ** ** ** ** LTM PROXI No N.A. Range value is indicated in the standard PROXI. First Trial Value depends on the project Configuration	01.14.01	"VF_3469
VF_3470
VF_3471
VF_3472
VF_3473
VF_3474
VF_3475
VF_3476
VF_3477
VF_3478
VF_3479"	VF665_V43_R3	Forward_Collision_Mitigation	1	0	interim_leaf
876	Sys-RA-VF665_V43_VSM-875	"The ""Cornering_Light"" PROXI parameter is used to show or hide the ""Cornering Lights"" menu item."	01.14.02.01.01	VF_156	VF665_V43_R3	Cornering_Light	1	0	interim_leaf
878	Sys-RA-VF665_V43_VSM-877	"The ""Odo_Units Change"" PROXI parameter is used to show or hide the ""Distance"" menu item (only for Japanese market if forseen)."	01.14.02.01.02	VF_864	VF665_V43_R3	Odo_Units Change	1	0	interim_leaf
880	Sys-RA-VF665_V43_VSM-879	"The ""Fuel_Type"" PROXI parameter is used to show or hide the ""Consumption"" menu item for the alternative fuel versions (CNG or LPG)."	01.14.02.01.03	VF_866	VF665_V43_R3	Fuel_Type	1	0	interim_leaf
882	Sys-RA-VF665_V43_VSM-881	"The ""External_Temperature_Sensor"" PROXI parameter is used to show or hide the ""Temperature"" menu item."	01.14.02.01.04	VF_877	VF665_V43_R3	External_Temperature_Sensor	1	0	interim_leaf
884	Sys-RA-VF665_V43_VSM-883	"The ""Rain_Sensor"" PROXI parameter is used to show or hide the ""Rain sensor"" menu item."	01.14.02.01.05	VF_878	VF665_V43_R3	Rain_Sensor	1	0	interim_leaf
886	Sys-RA-VF665_V43_VSM-885	"The ""Twilight_Sensor"" PROXI parameter is used to show or hide the ""Headlamp sensor"" menu item."	01.14.02.01.06	VF_879	VF665_V43_R3	Twilight_Sensor	1	0	interim_leaf
888	Sys-RA-VF665_V43_VSM-887	"The ""Auto_Close_Menu"" PROXI parameter is used to show or hide the ""Autoclose"" menu item."	01.14.02.01.07	VF_881	VF665_V43_R3	Auto_Close_Menu	1	0	interim_leaf
890	Sys-RA-VF665_V43_VSM-889	"The ""Cluster_Display_Type"" PROXI parameter is used to inform about the tipe of cluster"	01.14.02.01.08	VF_882	VF665_V43_R3	Cluster_Display_Type	1	0	interim_leaf
892	Sys-RA-VF665_V43_VSM-891	"The ""Country_Code"" PROXI parameter is used to to manage consumption and temperature measure unit."	01.14.02.01.09	VF_883	VF665_V43_R3	Country_Code	1	0	interim_leaf
894	Sys-RA-VF665_V43_VSM-893	"The ""DRL_Menù_Enable"" PROXI parameter is used to show or hide the ""Day lights"" menu item."	01.14.02.01.10	VF_928	VF665_V43_R3	DRL_Menù_Enable	1	0	interim_leaf
896	Sys-RA-VF665_V43_VSM-895	"The ""Greeting_Lights_Menù"" PROXI parameter is used to show or hide the ""Greeting Lights"" menu item."	01.14.02.01.11	VF_1640	VF665_V43_R3	Greeting_Lights_Menù	1	0	interim_leaf
898	Sys-RA-VF665_V43_VSM-897	"The ""CAN node 51 (LBSS)"" PROXI parameter is used to show or hide the ""Blind Spot Detection"" menu item."	01.14.02.01.12	VF_1641	VF665_V43_R3		0	0	interim_leaf
900	Sys-RA-VF665_V43_VSM-899	"The ""CAN node 52 (RBSS)"" PROXI parameter is used to show or hide the ""Blind Spot Detection"" menu item."	01.14.02.01.13	VF_1642	VF665_V43_R3		0	0	interim_leaf
902	Sys-RA-VF665_V43_VSM-901	"The ""Passive_Entry_Menu"" PROXI parameter is used to show or hide the ""Passive Entry"" menu item."	01.14.02.01.14	VF_1643	VF665_V43_R3	Passive_Entry_Menu	1	0	interim_leaf
904	Sys-RA-VF665_V43_VSM-903	"The ""Remote_Door_Unlock _Menu"" PROXI parameter is used to show or hide the ""Remote Door Unlock"" menu item."	01.14.02.01.15	VF_1644	VF665_V43_R3	Remote_Door_Unlock _Menu	1	0	interim_leaf
906	Sys-RA-VF665_V43_VSM-905	"The ""Sound_Horn_Remote_Start _Menu"" PROXI parameter is used to show or hide the ""Sound Horn Remote Start"" menu item."	01.14.02.01.16	VF_1645	VF665_V43_R3	Sound_Horn_Remote_Start _Menu	1	0	interim_leaf
908	Sys-RA-VF665_V43_VSM-907	"The ""Horn_Chirp_Menù"" PROXI parameter is used to show or hide the ""Sound Horn With Lock"" menu item (if Model_Year<20) OR ""Sound Horn with Lock Unlock"" menu item (if Model_Year>=20)"	01.14.02.01.17	VF_1646	VF665_V43_R3	Horn_Chirp_Menù | Model_Year	2	0	interim_leaf
910	Sys-RA-VF665_V43_VSM-909	"The ""Flash_Light_With_Lock_Menu"" PROXI parameter is used to show or hide the ""Flash Light with Lock"" menu item."	01.14.02.01.18	VF_2013	VF665_V43_R3	Flash_Light_With_Lock_Menu	1	0	interim_leaf
912	Sys-RA-VF665_V43_VSM-911	"The "" Tyre_Pressure_Unit_Menu ""PROXI parameter is used to show or hide the ""Tyre Pressure"" menu item."	01.14.02.01.19	VF_2321	VF665_V43_R3	Tyre_Pressure_Unit_Menu	1	0	interim_leaf
914	Sys-RA-VF665_V43_VSM-913	"The ""CAN node 24 (PAM) "" PROXI parameter is used to detect the presence the ""Park Assist Module"""	01.14.02.01.20	VF_2327	VF665_V43_R3		0	0	interim_leaf
916	Sys-RA-VF665_V43_VSM-915	"The "" Side_Distance_Warning ""PROXI parameter is used to show or hide the "" Side Distance Warning "" menu item."	01.14.02.01.21	VF_2328	VF665_V43_R3	Side_Distance_Warning	1	0	interim_leaf
918	Sys-RA-VF665_V43_VSM-917	"The ""PAM_Configuration"" PROXI parameter is used to show or hide the ""Park Assist Module"" menu item."	01.14.02.01.22	VF_2329	VF665_V43_R3	PAM_Configuration	1	0	interim_leaf
920	Sys-RA-VF665_V43_VSM-919	"The ""Auto_Door_Unlock_Menu"" PROXI parameter is used to show or hide the ""Auto Door Unlock On Exit"" menu item."	01.14.02.01.23	VF_2096	VF665_V43_R3	Auto_Door_Unlock_Menu	1	0	interim_leaf
922	Sys-RA-VF665_V43_VSM-921	"The "" Half_HMI_Setting "" PROXI parameter is used to show or hide the "" LDW Intensity"" menu item."	01.14.02.01.24	VF_2428	VF665_V43_R3	Half_HMI_Setting	1	0	interim_leaf
924	Sys-RA-VF665_V43_VSM-923	"The "" Half_Torque_Sensibility "" PROXI parameter is used to show or hide the "" LDW Sensibility"" menu item."	01.14.02.01.25	VF_2430	VF665_V43_R3	Half_Torque_Sensibility	1	0	interim_leaf
926	Sys-RA-VF665_V43_VSM-925	"The "" AHBM_Feature_Menu "" PROXI parameter is used to show or hide the "" Auto High Beam Menu"" menu item."	01.14.02.01.26	VF_2647	VF665_V43_R3	AHBM_Feature_Menu	1	0	interim_leaf
928	Sys-RA-VF665_V43_VSM-927	"The ""NAV_Presence"" PROXI parameter identifies the presence of Navigation functionalities"	01.14.02.01.27	VF_3248	VF665_V43_R3	NAV_Presence	1	0	interim_leaf
930	Sys-RA-VF665_V43_VSM-929	"The "" Ambient_Lighting_Function"" PROXI parameter is used to show or hide the ""Interior Ambient Light"" menu item."	01.14.02.01.28	VF_3249	VF665_V43_R3	Ambient_Lighting_Function	1	0	interim_leaf
932	Sys-RA-VF665_V43_VSM-931	"The "" Ambient_Dimmer_Switch"" PROXI parameter is used to show or hide the "" Interior Ambient Light"" menu item."	01.14.02.01.29	VF_3250	VF665_V43_R3	Ambient_Dimmer_Switch	1	0	interim_leaf
1212	Sys-RA-VF665_V43_VSM-1211	37 V_Car_Moving 4 [0;7] 0,5 km/h LTM DEFINE No N.A. Speed threshold for car moving	01.14.01	VF_3057	VF665_V43_R3		0	0	interim_leaf
