layer	unit	status	rows	test_item	test_set	pre	input	proc	er	spec	total	note
json	features/user_profiles/generated/SWE1-HMI-PROF-112-02.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-112-03.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-113.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-114.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-115.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-116.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-117.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-118.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-119.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-120.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-121.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-122.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-123.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-124.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-125-01.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-125-02.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-125-03.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-125-04.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-126-01.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-126-02.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-126-03.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-127.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-128-01.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-128-02.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-128-03.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-129.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-130.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-131.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-132-01.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-132-02.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-133.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-134.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/user_profiles/generated/SWE1-HMI-PROF-135.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/vehicle_category/generated/batch1_category_structure.json	已掃	25	0	0	0	0	0	0	0	0	
json	features/vehicle_category/generated/batch2_settings_list.json	已掃	33	0	0	0	0	0	0	0	0	
json	features/vehicle_category/generated/batch3_controls.json	已掃	18	0	0	0	0	0	0	0	0	
json	features/vehicle_category/generated/batch4_settings_behavior.json	已掃	18	0	0	0	0	0	0	0	0	
json	features/vehicle_category/generated/batch5_ignition_availability.json	已掃	22	0	0	0	0	0	0	0	0	
json	features/vehicle_category/generated/batch6_brake_service.json	已掃	3	0	0	0	0	0	0	0	0	
json	features/vehicle_category/generated/batch7_cabrio_widget.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/vehicle_category/generated/pilot_glovebox.json	已掃	13	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/_batch13_anchor.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/_batch14_anchor.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/_batch15_anchor.json	已掃	13	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/_batch16_anchor.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/_batch17_anchor.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/_batch18_anchor.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/_batch19_anchor.json	已掃	4	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch01.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch01_v2.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch01_v3.json	已掃	8	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch01_v4.json	已掃	8	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch01_v5.json	已掃	8	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch01_v6.json	已掃	8	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch01_v7.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch01_v8.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch01_v9.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch02.json	已掃	6	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch02_v2.json	已掃	6	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch02_v3.json	已掃	6	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch02_v4.json	已掃	6	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch02_v5.json	已掃	7	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch02_v6.json	已掃	7	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch02_v7.json	已掃	7	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch03.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch03_v2.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch03_v3.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch03_v4.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch03_v5.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch03_v6.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch04.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch04_v2.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch04_v3.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch04_v4.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch04_v5.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch04_v6.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch05.json	已掃	8	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch05_v2.json	已掃	8	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch05_v3.json	已掃	8	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch05_v4.json	已掃	8	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch06.json	已掃	9	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch06_v2.json	已掃	9	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch06_v3.json	已掃	9	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch06_v4.json	已掃	9	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch06_v5.json	已掃	9	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch06_v6.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch07.json	已掃	7	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch07_v2.json	已掃	7	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch07_v3.json	已掃	7	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch07_v4.json	已掃	7	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch07_v5.json	已掃	7	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch07_v6.json	已掃	7	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch07_v7.json	已掃	7	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch08.json	已掃	7	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch08_v2.json	已掃	7	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch08_v3.json	已掃	7	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch08_v4.json	已掃	7	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch08_v5.json	已掃	7	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch10.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch10_v2.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch10_v3.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch10_v4.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch10_v5.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch10_v6.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch11.json	已掃	1	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch11_v2.json	已掃	1	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch11_v3.json	已掃	1	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch11_v4.json	已掃	1	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch12.json	未掃	0	未掃	未掃	未掃	未掃	未掃	未掃	未掃	未掃	檔內無 TC 列（非語料檔）
json	features/vehicle_setting/generated/batch12_v2.json	未掃	0	未掃	未掃	未掃	未掃	未掃	未掃	未掃	未掃	檔內無 TC 列（非語料檔）
json	features/vehicle_setting/generated/batch12_v3.json	未掃	0	未掃	未掃	未掃	未掃	未掃	未掃	未掃	未掃	檔內無 TC 列（非語料檔）
json	features/vehicle_setting/generated/batch12_v4.json	未掃	0	未掃	未掃	未掃	未掃	未掃	未掃	未掃	未掃	檔內無 TC 列（非語料檔）
json	features/vehicle_setting/generated/batch13.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch13_v2.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch13_v3.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch13_v4.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch13_v5.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch14.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch14_v2.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch14_v3.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch14_v4.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch14_v5.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch15.json	已掃	13	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch15_v2.json	已掃	13	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch15_v3.json	已掃	13	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch15_v4.json	已掃	13	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch16.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch16_v2.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch16_v3.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch16_v4.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch17.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch17_v2.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch17_v3.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch17_v4.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch17_v5.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch17_v6.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch18.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch18_v2.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch18_v3.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch18_v4.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch18_v5.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch19.json	已掃	4	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch19_v2.json	已掃	4	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch19_v3.json	已掃	4	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch19_v4.json	已掃	4	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch20.json	已掃	12	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch21_probe.json	已掃	7	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch21_probe_v2.json	已掃	7	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch22.json	已掃	12	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch23.json	已掃	47	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/batch23_v2.json	已掃	47	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/blocked_pending_dr.json	已掃	2	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/vf230_backfill.json	已掃	21	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/vf230_batch01.json	已掃	50	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/vf230_batch02.json	已掃	50	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/vf230_batch03.json	已掃	50	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/vf230_batch04.json	已掃	50	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/vf230_batch05.json	已掃	50	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/vf230_batch06.json	已掃	50	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/vf230_batch07.json	已掃	50	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/vf230_batch08.json	已掃	50	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/vf230_batch09.json	已掃	35	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/vf230_pilot1.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/vf230_pilot2.json	已掃	10	0	0	0	0	0	0	0	0	
json	features/vehicle_setting/generated/vf230_pilot3.json	已掃	3	0	0	0	0	0	0	0	0	
xlsx	features/audio_mgmt/generated/SWQT_AudioMgmt_B1-B7.xlsx	已掃	369	0	0	0	0	0	0	0	0	
xlsx	features/bed_lowering/output/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_BedLowering_20260827.xlsx	已掃	151	0	0	0	0	0	0	0	0	
xlsx	features/bed_lowering/workbook/bed_lowering_00.xlsx	已掃	0	0	0	0	0	0	0	0	0	
xlsx	features/bed_lowering/workbook/bed_lowering_01.xlsx	已掃	13	0	0	0	0	0	0	0	0	
xlsx	features/bed_lowering/workbook/bed_lowering_02.xlsx	已掃	19	0	0	0	0	0	0	0	0	
xlsx	features/bed_lowering/workbook/bed_lowering_03.xlsx	已掃	19	0	0	0	0	0	0	0	0	
xlsx	features/bed_lowering/workbook/bed_lowering_04.xlsx	已掃	19	0	0	0	0	0	0	0	0	
xlsx	features/bed_lowering/workbook/bed_lowering_05.xlsx	已掃	45	0	0	0	0	0	0	0	0	
xlsx	features/bed_lowering/workbook/bed_lowering_06.xlsx	已掃	76	0	0	0	0	0	0	0	0	
xlsx	features/bed_lowering/workbook/bed_lowering_07.xlsx	已掃	88	0	0	0	0	0	0	0	0	
xlsx	features/bed_lowering/workbook/bed_lowering_08.xlsx	已掃	108	0	0	0	0	0	0	0	0	
xlsx	features/bed_lowering/workbook/bed_lowering_09.xlsx	已掃	139	0	0	0	0	0	0	0	0	
xlsx	features/bed_lowering/workbook/bed_lowering_10.xlsx	已掃	151	0	0	0	0	0	0	0	0	
xlsx	features/bed_lowering/workbook/bed_lowering_11.xlsx	已掃	151	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260815_prepared.xlsx	已掃	0	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260816_prepared_ext.xlsx	已掃	0	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260817_rowsort.xlsx	已掃	465	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260815_batch10.xlsx	已掃	166	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260815_batch11.xlsx	已掃	202	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260815_batch12.xlsx	已掃	238	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260815_batch13.xlsx	已掃	265	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260815_batch14.xlsx	已掃	303	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260815_batch15.xlsx	已掃	360	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260815_batch16.xlsx	已掃	381	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260815_batch7.xlsx	已掃	114	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260815_batch8.xlsx	已掃	124	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260815_batch9.xlsx	已掃	152	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260815_blocked2.xlsx	已掃	383	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260815_enumsplit.xlsx	已掃	429	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260815_pilot.xlsx	已掃	14	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260815_rc42_1.xlsx	已掃	381	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260815_readability.xlsx	已掃	383	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260815_registry.xlsx	已掃	383	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260815_sourceclass.xlsx	已掃	383	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260815_split151.xlsx	已掃	385	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260815_verbatim.xlsx	已掃	383	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260816.xlsx	已掃	429	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260816_extdocs.xlsx	已掃	434	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260817_itemdef.xlsx	已掃	434	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260817_itemfmt.xlsx	已掃	434	0	0	0	0	0	0	0	0	
xlsx	features/comfort/output/archive/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Comfort_20260817_merged.xlsx	已掃	434	0	0	0	0	0	0	0	0	
xlsx	features/display/output/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Display_20260826.xlsx	已掃	23	0	0	0	0	0	0	0	0	
xlsx	features/power/delivered/pm_29.xlsx	已掃	389	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/b02/pm_batch2.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/b02/pm_remediated.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/b02/pm_work.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/b10/pm_10a.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/b10/pm_10a5.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/b10/pm_10a5b.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/b10/pm_base.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/b16/pm_16.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/b17/pm_17.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/b18/pm_18.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/b19/pm_19.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/b25/pm_25.xlsx	已掃	406	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/b26/pm_26.xlsx	已掃	389	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/b27/pm_27.xlsx	已掃	389	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/b28/pm_28.xlsx	已掃	389	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/b29/pm_29.xlsx	已掃	389	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/base.xlsx	已掃	0	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/delivery_backup/20260820T034803Z/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_PowerManagement_20260816.xlsx	已掃	0	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/delivery_backup/20260820T034803Z/Power_Management_FM-WI-FSM-037-A03_STLA_Report_SWRA.xlsx	未掃	0	未掃	未掃	未掃	未掃	未掃	未掃	未掃	未掃	無 'Test Case Specification' 開頭之 sheet
xlsx	features/power/sandbox/delivery_backup/20260821T080541Z/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_PowerManagement_20260820.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/delivery_backup/20260821T080541Z/Power_Management_FM-WI-FSM-037-A03_STLA_Report_SWRA.xlsx	未掃	0	未掃	未掃	未掃	未掃	未掃	未掃	未掃	未掃	無 'Test Case Specification' 開頭之 sheet
xlsx	features/power/sandbox/delivery_backup/20260821T084928Z/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_PowerManagement_20260820.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/delivery_backup/20260821T084928Z/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_PowerManagement_20260821(Revise).xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/delivery_backup/20260821T084928Z/Power_Management_FM-WI-FSM-037-A03_STLA_Report_SWRA.xlsx	未掃	0	未掃	未掃	未掃	未掃	未掃	未掃	未掃	未掃	無 'Test Case Specification' 開頭之 sheet
xlsx	features/power/sandbox/delivery_backup/20260821T093234Z/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_PowerManagement_20260820.xlsx	已掃	283	0	0	0	0	0	0	0	0	
