kind	target	owner	file	line	text
section	10.1		RULINGS.md	419	> 作廢之事實：`§10.1`／`§10.2` 之 SYS1 `Description` **有文字**，
section	10.1		RULINGS.md	959	**未讀 SYS1 之對應儲存格**；實測 §10.1／§10.2 之 SYS1 `Description`
section	10.1		RULINGS.md	969	§10.1  —— 逐字引錄其 SYS1 `Description` 全文（含二句文字與圖佔位），
section	10.1		RULINGS.md	979	**連帶**：DR-VC6 之問法須調整 —— 其原問「§15／§10.1／§10.2 之內容
section	10.1		RULINGS.md	981	(一) §15 之三圖內容；(二) §10.1／§10.2 之圖內容（其文字部分已有，
section	10.1		ANOMALIES.md	1030	## A-VC20 —— 「§10.1／§10.2／§15 之內容僅存於圖，SYS1 匯出未帶文字」不成立（新立，下放包 27 T143）
section	10.1		ANOMALIES.md	1038	| §10.1 | `The flow of pressing the Aux settings from Controls / (image: image9.png) / (image: image10.png) / **Refer to the HMI Settings list for settings location.** / **All four Aux switches (Aux 1 Aux 2, Aux 3, and Aux 4) can be used simultaneously** / Graphics are visual aids only. Please see PDO release for official graphics` |
section	10.1		ANOMALIES.md	1047	| **§10.1／§10.2** | 標題句 ＋ 圖佔位 ＋ **三句實質文字**，其一為需求敘述：<br>`All four Aux switches (Aux 1 Aux 2, Aux 3, and Aux 4) can be used simultaneously` | **原措辭不成立** |
section	10.1		ANOMALIES.md	1049	### 為什麼 §10.1／§10.2 這一項要緊
section	10.1		DATA_REQUESTS.md	64	- **內容**：規格 §8.1–8.5、§9.1–9.2、§10.1–10.2、§11.9–11.9.3、§14.2、§15、
section	10.1		DATA_REQUESTS.md	84	§10.1／§10.2 —— **文字部分已有，不需索取。**
section	10.1		DATA_REQUESTS.md	97	原段（作 §15／§10.1／§10.2 三節皆「僅存於圖，SYS1 匯出未帶文字」）
section	10.1		DATA_REQUESTS.md	104	> 「**T17 之實質發現（發出前須知）**：18 節中 **§15 與 §10.1／10.2 之關鍵內容
section	10.1		DATA_REQUESTS.md	109	> **原措辭作廢，見 R-VC27。** 其對 **§15 成立**，對 **§10.1／§10.2 不成立**
section	10.1		DATA_REQUESTS.md	139	## DR-VC6 —— §15 與 §10.1／10.2 之圖內內容
section	10.1		DATA_REQUESTS.md	144	僅存於圖，請提供文字版本」——**其前提於 §10.1／§10.2 不成立**（A-VC20）。
section	10.1		DATA_REQUESTS.md	155	**(二) §10.1／§10.2 之圖內容** —— 該二節之**文字部分已有，不需索取**。
section	10.1		DATA_REQUESTS.md	170	`(image: image20–22.png)`；§10.1／10.2 僅存「Refer to the HMI Settings
section	10.1		DATA_REQUESTS.md	188	| **正解** | 本欄（T17）| §10.1／10.2 存有二句文字 ＋ 圖佔位 | SYS1 `Description` |
section	10.1		DATA_REQUESTS.md	193	self-test 之已知標的（§10.1 應同時列出本欄與 R-VC12 二(a) 二處）。
section	10.1		docs/REVISIONS.md	77	- §10.1／10.2 —— 「Type / Power Source / Last State 之四種組合、
section	10.1		data/tableB_draft.md	8	> （R-VC12 二已就 §15／§10.1／§10.2 作廢之，見 `docs/REVISIONS.md` REV-07）。
section	10.1		data/tableB_draft.md	42	| 8 | §10.1 | Aux Switch | **逐字引錄**（`/` 為換行，不摘要、不省略）：`The flow of pressing the Aux settings from Controls /  (image: image9.png)  /  (image: image10.png)  / Refer to the HMI Settings list for settings location.  / All four Aux switches (Aux 1 Aux 2, Aux 3, and Aux 4) can be used simultaneously / Graphics are visual aids only. Please see PDO release for official graphics`| 037 未涵蓋，本次不產出 TC | — |
section	10.1		data/tableB_draft.md	59	2. **§10.1／10.2／§15** 三節 —— **R-VC12 二(a) 已作廢，改依 R-VC27**
section	10.1		data/tableB_draft.md	62	原措辭「該節內容僅存於圖，SYS1 匯出未帶文字」**於 §10.1／§10.2 實測不成立**
section	10.2		RULINGS.md	179	(c) 欄 14 `Risk Factor` 與欄 12 `Impact` 為 §10.2 映射之佐證，
section	10.2		RULINGS.md	349	引 §10.2 之對應款。**不得為求一致而遷就任一方。**
section	10.2		RULINGS.md	419	> 作廢之事實：`§10.1`／`§10.2` 之 SYS1 `Description` **有文字**，
section	10.2		RULINGS.md	480	其嚴重性不因本條而被否認；惟 §10.2 之 P0 類目
section	10.2		RULINGS.md	959	**未讀 SYS1 之對應儲存格**；實測 §10.1／§10.2 之 SYS1 `Description`
section	10.2		RULINGS.md	970	§10.2     不摘要、不省略（同 R-VC12 二(c) 對 §8.3 之作法）。
section	10.2		RULINGS.md	979	**連帶**：DR-VC6 之問法須調整 —— 其原問「§15／§10.1／§10.2 之內容
section	10.2		RULINGS.md	981	(一) §15 之三圖內容；(二) §10.1／§10.2 之圖內容（其文字部分已有，
section	10.2		ANOMALIES.md	89	欄 14 `Risk Factor` 與欄 12 `Impact` 為 §10.2 映射之佐證，
section	10.2		ANOMALIES.md	1030	## A-VC20 —— 「§10.1／§10.2／§15 之內容僅存於圖，SYS1 匯出未帶文字」不成立（新立，下放包 27 T143）
section	10.2		ANOMALIES.md	1039	| §10.2 | 同上，首句作 `…from **Apps**`，圖檔為 `image11`／`image12`；**其餘三句逐字相同** |
section	10.2		ANOMALIES.md	1047	| **§10.1／§10.2** | 標題句 ＋ 圖佔位 ＋ **三句實質文字**，其一為需求敘述：<br>`All four Aux switches (Aux 1 Aux 2, Aux 3, and Aux 4) can be used simultaneously` | **原措辭不成立** |
section	10.2		ANOMALIES.md	1049	### 為什麼 §10.1／§10.2 這一項要緊
section	10.2		DATA_REQUESTS.md	84	§10.1／§10.2 —— **文字部分已有，不需索取。**
section	10.2		DATA_REQUESTS.md	97	原段（作 §15／§10.1／§10.2 三節皆「僅存於圖，SYS1 匯出未帶文字」）
section	10.2		DATA_REQUESTS.md	109	> **原措辭作廢，見 R-VC27。** 其對 **§15 成立**，對 **§10.1／§10.2 不成立**
section	10.2		DATA_REQUESTS.md	144	僅存於圖，請提供文字版本」——**其前提於 §10.1／§10.2 不成立**（A-VC20）。
section	10.2		DATA_REQUESTS.md	155	**(二) §10.1／§10.2 之圖內容** —— 該二節之**文字部分已有，不需索取**。
section	10.2		DECISIONS.md	96	須於 `reasoning` 記明分歧與 §10.2 對應款
section	10.2		data/tableB_draft.md	8	> （R-VC12 二已就 §15／§10.1／§10.2 作廢之，見 `docs/REVISIONS.md` REV-07）。
section	10.2		data/tableB_draft.md	43	| 9 | §10.2 | Aux Switch | **逐字引錄**（`/` 為換行，不摘要、不省略）：`The flow of pressing the Aux settings from Apps /  (image: image11.png)  /  (image: image12.png)  / Refer to the HMI Settings list for settings location.  / All four Aux switches (Aux 1 Aux 2, Aux 3, and Aux 4) can be used simultaneously / Graphics are visual aids only. Please see PDO release for official graphics`| 037 未涵蓋，本次不產出 TC | — |
section	10.2		data/tableB_draft.md	62	原措辭「該節內容僅存於圖，SYS1 匯出未帶文字」**於 §10.1／§10.2 實測不成立**
section	10.7		RULINGS.md	25	走 §10.7(b) 之 `{檔名}_{章節號}`。同一 feature 內並存兩種錨點形態，
section	11		RULINGS.md	669	R-VC19（VC profile 之設立；§11 引號例外之啟動）
section	11		docs/REVISIONS.md	260	profile §11（`split_flag` 恆 `False` 無檢查）之家族：
section	11.5		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	401	故本 feature 一律登記 `pop-up`（沿 SYS1 §11.5 之原文記法）。
section	11.9		ANOMALIES.md	21	| A-VC12 | §11.9 群與 §12.3 群之行為重疊 | PENDING | 條件性，待 DR-VC3 |
section	11.9		ANOMALIES.md	621	## A-VC12 —— §11.9 群與 §12.3 群之行為重疊（條件性，新立，下放包 06 §二）
section	11.9		ANOMALIES.md	628	規格 §11.9 群（11.9／11.9.1／11.9.2／11.9.3，「General logic for
section	11.9		DATA_REQUESTS.md	64	- **內容**：規格 §8.1–8.5、§9.1–9.2、§10.1–10.2、§11.9–11.9.3、§14.2、§15、
section	11.9		data/tableB_draft.md	27	| **§11.9 群**（執行層補列，下放包 28 §2.1 **追認**）| 10–13 | 其歸 #5 為**條件性生效**，待 DR-VC3（R-VC16(d)）|
section	11.9		data/tableB_draft.md	44	| 10 | §11.9 | Settings 通則邏輯 | General logic for setting with options | 037 未涵蓋，本次不產出 TC | ⚠ §11.9 群 |
section	11.9		data/tableB_draft.md	45	| 11 | §11.9.1 | Settings 通則邏輯 | In a setting line with many options: - pressing on option currently not selected (no check selection in option) move the selection and change the option accordingly. - pressing on option already selected (with selection) do not perform action (maintain the option selection). | 037 未涵蓋，本次不產出 TC | ⚠ §11.9 群 |
section	11.9		data/tableB_draft.md	46	| 12 | §11.9.2 | Settings 通則邏輯 | When in a setting line with one option only: -If on/off setting (e.g. ‘Touchscreen beep’) pressing on option select/deselect the option (check appear/disappear). For driver distraction the same behavior is performed pressing on the entire row area. -If one-of-many option setting (e.g. ‘English’ u… | 037 未涵蓋，本次不產出 TC | ⚠ §11.9 群 |
section	11.9		data/tableB_draft.md	47	| 13 | §11.9.3 | Settings 通則邏輯 | General logic for setting with +/- options:  - When in a line with +/- buttons: if press on a +/- button, increment or decrement the option’s value depending on the button selected. Pressing outside the +/- buttons do not perform action. - At max values + greys out, at min values - greys out. | 037 未涵蓋，本次不產出 TC | ⚠ §11.9 群 |
section	11.9		data/tableB_draft.md	72	5. **§11.9 群為執行層補列之第四處待 DR-VC3**（下放包 27 §2.2 只列三處）——
section	11.9.1		data/tableB_draft.md	45	| 11 | §11.9.1 | Settings 通則邏輯 | In a setting line with many options: - pressing on option currently not selected (no check selection in option) move the selection and change the option accordingly. - pressing on option already selected (with selection) do not perform action (maintain the option selection). | 037 未涵蓋，本次不產出 TC | ⚠ §11.9 群 |
section	11.9.2		data/tableB_draft.md	46	| 12 | §11.9.2 | Settings 通則邏輯 | When in a setting line with one option only: -If on/off setting (e.g. ‘Touchscreen beep’) pressing on option select/deselect the option (check appear/disappear). For driver distraction the same behavior is performed pressing on the entire row area. -If one-of-many option setting (e.g. ‘English’ u… | 037 未涵蓋，本次不產出 TC | ⚠ §11.9 群 |
section	11.9.3		data/tableB_draft.md	47	| 13 | §11.9.3 | Settings 通則邏輯 | General logic for setting with +/- options:  - When in a line with +/- buttons: if press on a +/- button, increment or decrement the option’s value depending on the button selected. Pressing outside the +/- buttons do not perform action. - At max values + greys out, at min values - greys out. | 037 未涵蓋，本次不產出 TC | ⚠ §11.9 群 |
section	12.3		ANOMALIES.md	21	| A-VC12 | §11.9 群與 §12.3 群之行為重疊 | PENDING | 條件性，待 DR-VC3 |
section	12.3		ANOMALIES.md	621	## A-VC12 —— §11.9 群與 §12.3 群之行為重疊（條件性，新立，下放包 06 §二）
section	12.3		ANOMALIES.md	629	setting with options」）與 §12.3 群（12.3／12.3.1，設定列之按壓與
section	12.3.2		RULINGS.md	586	FROP = `Audio Management` 之 1 列（`VC-048-02`，§12.3.2）落在 #5。
section	12.3.2		framework.md	134	（`SWE1-HMI-VC-048-02`，§12.3.2）落在 **#5 `Settings List`**。
section	13.1		ANOMALIES.md	985	§13.1 於 Key Off 擋住 **Settings 頁籤**（上繳包 22 §2 之路徑解）。
section	13.1		DATA_REQUESTS.md	363	（第 650 列），即在被 §13.1 擋住的 Settings 頁籤後方；
section	13.2		ANOMALIES.md	979	| `059-01`／`059-02` | Phone settings 於 Key Off／ACC 可用 | ✅ §13.2 明載 `through the Phone screens` |
section	13.2		DATA_REQUESTS.md	350	`059-*` 有 §13.2 之 `through the Phone screens`、
section	13.2		DATA_REQUESTS.md	372	或告知 §13.4 是否應比照 §13.2／§13.3 補寫路徑。
section	13.3		ANOMALIES.md	980	| `060-01`／`060-02` | Audio settings 於 Key Off／ACC 可用 | ✅ §13.3 明載 `through the Media` |
section	13.3		DATA_REQUESTS.md	351	`060-*` 有 §13.3 之 `through the Media`、
section	13.3		DATA_REQUESTS.md	372	或告知 §13.4 是否應比照 §13.2／§13.3 補寫路徑。
section	13.4		ANOMALIES.md	981	| **`061`** | **Software Updates 於 Key Off／ACC 可用** | ❌ §13.4 **只斷言可用，未載經何路徑** |
section	13.4		ANOMALIES.md	996	- SYS1 全表搜 `Software Update|FOTA|Wi-Fi` —— **僅命中 §13.4／§13.4.1／§13.4.2**，
section	13.4		DATA_REQUESTS.md	360	- SYS1 全表搜 `Software Update|FOTA|Wi-Fi` —— **僅命中 §13.4／§13.4.1／§13.4.2**，
section	13.4		DATA_REQUESTS.md	372	或告知 §13.4 是否應比照 §13.2／§13.3 補寫路徑。
section	13.4.1		ANOMALIES.md	931	| SYS1 §13.4.1 s1 | `the user shall be presented with the “**Feature** not available while vehicle is in motion” popup (PU0091)` |
section	13.4.1		ANOMALIES.md	996	- SYS1 全表搜 `Software Update|FOTA|Wi-Fi` —— **僅命中 §13.4／§13.4.1／§13.4.2**，
section	13.4.1		DATA_REQUESTS.md	332	2. 若彈窗清單為準，SYS1 §13.4.1／§13.4.2 之引文是否應更正？
section	13.4.1		DATA_REQUESTS.md	360	- SYS1 全表搜 `Software Update|FOTA|Wi-Fi` —— **僅命中 §13.4／§13.4.1／§13.4.2**，
section	13.4.1		docs/TABLE_A_frop_crossdomain.md	87	- `VC-062-01`（§13.4.1） —— When the user presses 'Software Downloads Over Wi-Fi' while the …
section	13.4.1		docs/TABLE_A_frop_crossdomain.md	88	- `VC-062-02`（§13.4.1） —— When the user presses OK or X on the in-motion popup launched fr…
section	13.4.2		ANOMALIES.md	932	| SYS1 §13.4.2 s1 | `…the “**Feature** not available while vehicle is in motion” popup (PU0091)`（同上）|
section	13.4.2		ANOMALIES.md	996	- SYS1 全表搜 `Software Update|FOTA|Wi-Fi` —— **僅命中 §13.4／§13.4.1／§13.4.2**，
section	13.4.2		DATA_REQUESTS.md	332	2. 若彈窗清單為準，SYS1 §13.4.1／§13.4.2 之引文是否應更正？
section	13.4.2		DATA_REQUESTS.md	360	- SYS1 全表搜 `Software Update|FOTA|Wi-Fi` —— **僅命中 §13.4／§13.4.1／§13.4.2**，
section	13.4.2		docs/TABLE_A_frop_crossdomain.md	89	- `VC-063-01`（§13.4.2） —— When the vehicle starts moving while the user is mid-flow in FOT…
section	13.4.2		docs/TABLE_A_frop_crossdomain.md	90	- `VC-063-02`（§13.4.2） —— When the user presses OK or X on the in-motion popup launched fr…
section	13.5		ANOMALIES.md	988	即它本來就在頁籤後方。§13.5 之 `Settings tab **or a Settings category**`
section	14		DATA_REQUESTS.md	123	- **內容**：規格 §8.4 之 Cabrio 前提條件引 **VF507**、§14 之 EPB 逾時引
section	14.2		DATA_REQUESTS.md	64	- **內容**：規格 §8.1–8.5、§9.1–9.2、§10.1–10.2、§11.9–11.9.3、§14.2、§15、
section	14.2		framework.md	158	| #7 `Brake Service` | 2 leaf | §14.2（彈窗優先序）、§15（EPB 彈窗）| 2 + N |
section	14.2		data/tableB_draft.md	25	| `Brake Service` 待補節 | 14–15（§14.2／§15）| 併入 #7，該組由 2 leaf 長大 |
section	14.2		data/tableB_draft.md	48	| 14 | §14.2 | EPB 彈窗優先序 | EPB Service Mode Pop-up Priority:  E-Call  Incoming Call /Text Message System Errors EPB Service Mode  System Feedback (e.g. Mute Pop-up)  (image: image19.png) | 037 未涵蓋，本次不產出 TC | ✅ Brake Service |
section	15		RULINGS.md	390	§15         —— 「PU0132…PU0275 之訊息文字與逾時」
section	15		RULINGS.md	575	二者皆為「待補節會使其長大」之組（#7 待 14.2 與 §15；#8 待 16.2.1
section	15		RULINGS.md	966	§15    —— SYS1 `Description` 僅標題句 ＋ 三個圖佔位。
section	15		RULINGS.md	979	**連帶**：DR-VC6 之問法須調整 —— 其原問「§15／§10.1／§10.2 之內容
section	15		RULINGS.md	981	(一) §15 之三圖內容；(二) §10.1／§10.2 之圖內容（其文字部分已有，
section	15		ANOMALIES.md	1030	## A-VC20 —— 「§10.1／§10.2／§15 之內容僅存於圖，SYS1 匯出未帶文字」不成立（新立，下放包 27 T143）
section	15		ANOMALIES.md	1040	| §15 | `Electronic Park Brake Service Mode Pop-up / (image: image20.png) / (image: image21.png) / (image: image22.png)` |
section	15		ANOMALIES.md	1046	| **§15** | **僅標題句 ＋ 三個圖佔位** | 原措辭**substantively 成立**，惟字面「未帶文字」不精確（有標題句）|
section	15		DATA_REQUESTS.md	64	- **內容**：規格 §8.1–8.5、§9.1–9.2、§10.1–10.2、§11.9–11.9.3、§14.2、§15、
section	15		DATA_REQUESTS.md	79	§15  —— SYS1 `Description` 僅存標題句
section	15		DATA_REQUESTS.md	97	原段（作 §15／§10.1／§10.2 三節皆「僅存於圖，SYS1 匯出未帶文字」）
section	15		DATA_REQUESTS.md	104	> 「**T17 之實質發現（發出前須知）**：18 節中 **§15 與 §10.1／10.2 之關鍵內容
section	15		DATA_REQUESTS.md	109	> **原措辭作廢，見 R-VC27。** 其對 **§15 成立**，對 **§10.1／§10.2 不成立**
section	15		DATA_REQUESTS.md	139	## DR-VC6 —— §15 與 §10.1／10.2 之圖內內容
section	15		DATA_REQUESTS.md	148	**(一) §15 之三圖內容** —— 其 SYS1 `Description` 逐字為
section	15		DATA_REQUESTS.md	169	- **實測佐證（T17）**：SYS1 `Description` 於 §15 僅存標題 +
section	15		docs/REVISIONS.md	76	- §15 —— 「PU0132…PU0275 之訊息文字與逾時」
section	15		framework.md	158	| #7 `Brake Service` | 2 leaf | §14.2（彈窗優先序）、§15（EPB 彈窗）| 2 + N |
section	15		data/tableB_draft.md	8	> （R-VC12 二已就 §15／§10.1／§10.2 作廢之，見 `docs/REVISIONS.md` REV-07）。
section	15		data/tableB_draft.md	25	| `Brake Service` 待補節 | 14–15（§14.2／§15）| 併入 #7，該組由 2 leaf 長大 |
section	15		data/tableB_draft.md	49	| 15 | §15 | EPB 彈窗 | 標題句 `Electronic Park Brake Service Mode Pop-up`，其餘內容為三個圖佔位（image20／21／22），SYS1 匯出未帶其文字。**逐字**：`Electronic Park Brake Service Mode Pop-up /  (image: image20.png)  /  (image: image21.png)  /  (image: image22.png)`| 037 未涵蓋，本次不產出 TC | ✅ Brake Service |
section	15		data/tableB_draft.md	59	2. **§10.1／10.2／§15** 三節 —— **R-VC12 二(a) 已作廢，改依 R-VC27**
section	16.1		DATA_REQUESTS.md	65	§16.1、§16.2.1、§16.2.2 共 **18 節**有實質需求內容而 037 無對應需求。
section	16.1		docs/REVISIONS.md	62	- **異動之單一節**：**§16.1 由 (b) 改列 (a)**。其 SYS1 `Description` 為
section	16.1		data/tableB_draft.md	5	> §16.1 已由 (b) 改列 (a)（交叉引用，非實質需求內容），故非 18 節。
section	16.2		ANOMALIES.md	12	| A-VC3 | §16.2 之 `SWE1-HMI-VC-066` 僅涵蓋標題一句 | PENDING | 併入 DR-VC3 |
section	16.2		ANOMALIES.md	112	## A-VC3 —— §16.2 之需求涵蓋不足（下放包 §七原文）
section	16.2		ANOMALIES.md	114	**內容**：規格 §16.2 之對應需求 `SWE1-HMI-VC-066` 僅涵蓋「widget 標題為
section	16.2.1		DATA_REQUESTS.md	65	§16.1、§16.2.1、§16.2.2 共 **18 節**有實質需求內容而 037 無對應需求。
section	16.2.1		framework.md	159	| #8 `Cabrio Widget` | 1 leaf | §16.2.1、§16.2.2 | 3 |
section	16.2.1		data/tableB_draft.md	26	| `Cabrio Widget` 待補節 | 16–17（§16.2.1／§16.2.2）| 併入 #8，該組由 1 leaf 長大 |
section	16.2.1		data/tableB_draft.md	50	| 16 | §16.2.1 | Cabrio Widget | Convertible top operations: • Open rooftop opera ion: operation for start and complete rooftop opening (when is closed) for s art operation push and hold (for entire operation) button A1 When rooftop in moving present graphic popup on cluster • Close rooftop operation: operation for start and com… | 037 未涵蓋，本次不產出 TC | ✅ Cabrio Widget |
section	16.2.2		DATA_REQUESTS.md	65	§16.1、§16.2.1、§16.2.2 共 **18 節**有實質需求內容而 037 無對應需求。
section	16.2.2		framework.md	159	| #8 `Cabrio Widget` | 1 leaf | §16.2.1、§16.2.2 | 3 |
section	16.2.2		data/tableB_draft.md	26	| `Cabrio Widget` 待補節 | 16–17（§16.2.1／§16.2.2）| 併入 #8，該組由 1 leaf 長大 |
section	16.2.2		data/tableB_draft.md	51	| 17 | §16.2.2 | Cabrio Widget | Wind draught deflector/backliight top operations: • Low up wind draught deflector: push and hold button B1 • Raise down wind draught deflector: push and hold button B2 | 037 未涵蓋，本次不產出 TC | ✅ Cabrio Widget |
section	2		RULINGS.md	9	逐條字面一致核對結果見 `docs/upstream/01_intake_recon.md` §2。
section	2		RULINGS.md	775	13. 該批之 `Test Set` 全筆一致，且與 `framework.md` §2 逐字相符
section	2		framework.md	18	| Layer 2 — Test Set | **8 組**（§2）| 工作簿 **H 欄** |
section	2		framework.md	25	H 欄之值恆為 §2 表之八個名稱之一，無後綴、無章節號。
section	2		framework.md	174	§2 之規則「章 11，次級節號 ≥ 7」已涵蓋之，不需另設例外。
section	2		framework.md	207	> **本節為規則之展開結果，非權威。** 二者若不一致，以 §2 之規則為準，
section	2		docs/TABLE_A_frop_crossdomain.md	103	- **`Test Set` 取自 `data/test_set_map.tsv`**（framework §2 之 8 組）——
section	2		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	41	「驗證其來源」。**⚠ 現行 lint 無法實作本項，見 §2。**
section	2		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	135	<tab> 之值域：framework §2 所載之 Test Set 對應頁籤名
section	2.2		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	346	## 9. `CONT` 表之收錄判準（下放包 20 §2.1 ＋ 23 §2.2）
section	2.3		ANOMALIES.md	781	**登記依據**：R-VC19 §2.3 第 3 項明文「先查 `lint036.py` 對 `--profile` 之
section	2.3		ANOMALIES.md	903	故未被列為候選 —— **漏掉了分析層 §2.3(a) 已點名的其中一筆**。
section	2.3		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	8	- **本檔只寫當前需要者，不預先設計未來條款**（R-VC19 §2.3）——
section	2.3		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	56	R-VC19 §2.3 第 3 項要求「先查 `scripts/lint036.py` 對 `--profile` 之
section	2.3		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	77	依 R-VC19 §2.3 第 3 項「如實記為 profile 之已知限制並登記 A-VC{n}，
section	2.3		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	105	下列各項**刻意未寫入**，因其現無需要（R-VC19 §2.3）：
section	2.4		DATA_REQUESTS.md	276	- 章 2 之 §2.4 雖有表，但其為 Vehicle Tab Labels and Order（頁籤名與位置），
section	2.6.2		DATA_REQUESTS.md	249	**(一) 素材**：`PDO Graphics` 於規格 §2.6.2／§2.6.3 被引為版面之權威來源
section	2.6.3		DATA_REQUESTS.md	249	**(一) 素材**：`PDO Graphics` 於規格 §2.6.2／§2.6.3 被引為版面之權威來源
section	3		ANOMALIES.md	611	覆蓋文字見 `docs/upstream/05_partN.md` §3 之送簽稿 §4。
section	3		DATA_REQUESTS.md	273	- SYS1 **§3 僅為章標題**（逐字 `Controls`），**其下無任何表**；
section	3		docs/REVISIONS.md	19	- **軌跡**：`docs/upstream/01_intake_recon.md` §3 之比對表第 23 項判 `≠`
section	3.1		DATA_REQUESTS.md	268	§3.1 之 Description 逐字為
section	3.1		DATA_REQUESTS.md	275	**位於 §3.1 之後方**；
section	3.3		ANOMALIES.md	164	2. 內容不一致：§3.3 記第 10–18 欄「全 145 列皆為 `\xa0`，無內容」；
section	3.3		ANOMALIES.md	177	(b) §3.3 之量測方法在該九欄上判讀有誤（例如以 `data_only=False`
section	3.3		ANOMALIES.md	191	本項曾列二種可能：(a) 附件傳遞失值；(b) §3.3 之量測方法判讀有誤。
section	3.3		ANOMALIES.md	201	§3.3 之「全 145 列皆為 `\xa0`」係自表頭附近之局部觀察推廣為全稱斷言，
section	3.6		DATA_REQUESTS.md	40	- **內容**：規格 §3.6（CO13）之 Privacy Lock 彈窗 id 於**規格原文即為字面
section	3.9		DATA_REQUESTS.md	274	- 章 3 之唯一表在 **§3.9**（`C1.) Controls Button Table`，二欄 28 列），
section	4		ANOMALIES.md	590	`scripts/recon.py` 產生 `DECISIONS.new.md` 之 §4 Style bindings 時，
section	4		ANOMALIES.md	611	覆蓋文字見 `docs/upstream/05_partN.md` §3 之送簽稿 §4。
section	4		ANOMALIES.md	700	**本體（§1–§8）逐字未動** —— 已以 diff 驗證，含 §4 之
section	4		DECISIONS.md	9	Markers per FEATURE_ONBOARDING §4；未簽之表阻斷 Phase 4+。
section	4		framework.md	198	**5 checked / 0 failed。** 原始輸出見 `docs/upstream/07_framework.md` §4。
section	4.1.2		framework.md	71	### 3.1 §4.1.2 之二來源：先退化，再由 `Sub Categorization` 救回
section	4.1.3		framework.md	108	setup pattern 與 UI entry path 共用。若獨立成組僅 5 leaf，觸 §4.1.3
section	4.1.3		framework.md	153	#7（2 leaf）與 #8（1 leaf）觸 §4.1.3 之「filter 後應得有意義之群」測試。
section	4.2		RULINGS.md	91	逐節列出 §4.2(b) 之 18 個「有實質規格內容而 037 無對應需求」之章節，
section	4.2		RULINGS.md	368	R-VC12（§4.2 分類之修訂；圖內內容之處置）
section	4.2		RULINGS.md	375	其為**交叉引用**，非該節自身之實質需求內容，與 §4.2(a) 之
section	4.2		ANOMALIES.md	299	判讀（尤其 §4.2(b) 之 18 節摘要、§4.4 之題材判讀）之來源即非本 PDF，
section	4.2		ANOMALIES.md	301	(b) 在此之前，**§4.2(b) 之 18 節「規格內容摘要」不得引為事實**；
section	4.2		framework.md	109	「too granular」。依 §4.2「Prefer broader shared capability when unsure」
section	4.2		framework.md	122	八個名稱皆為 §4.2 所要之英文名詞片語、無 Test Group 前綴、無動作標籤。
section	4.3		DECISIONS.md	57	- test item shape: `[PROPOSED: standard §4.3 tc_title]`
section	4.4		ANOMALIES.md	299	判讀（尤其 §4.2(b) 之 18 節摘要、§4.4 之題材判讀）之來源即非本 PDF，
section	4.4		ANOMALIES.md	821	### 漏檢一 —— §4.4 之三類禁項只驗了一類
section	4.4		ANOMALIES.md	825	with the "Controls" tab active`，**12/12 逐字命中** §4.4 之 Forbidden
section	4.4		ANOMALIES.md	834	該句寫得像驗過了整條 §4.4，實際只驗了三分之一。
section	4.4		ANOMALIES.md	855	`verify_pilot.py` 新增第 11 項（§4.4 三類齊備）與第 12 項（隱性依賴），
section	4.4		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	211	二者之判準與禁項不同，混為一表會使 §4.4 之三類禁項失去對應。
section	4.4		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	222	**§4.4 之類別：hardware / peripheral。**
section	4.4		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	241	**故 §4.4 之三類禁項檢查（第 11 項）仍為主防線，本表為輔。**
section	5		RULINGS.md	776	14. 該批所用之 setup 片語皆取自 VC profile §5 之常數表
section	5		framework.md	7	- 驗算腳本：`scripts/verify_partn.py`（五個 assertion，見 §5）。
section	5		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	208	**與 §5 分立**（下放包 15 §3.3）：§5 之標的為 IN §5.3 之
section	5.1		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	198	其常數**自本檔解析**（讀 §5.1 之 code fence），非硬編於腳本 ——
section	5.1.1		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	163	**現行僅 `ENTER_VC_TAB` 一個帶參數常數**（§5.1.1 之「不再擴大參數化」）。
section	5.1.1		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	164	本節之格式即為其唯一實例所定，日後若另有需求須另裁（同 §5.1.1）。
section	5.2		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	160	**分歧從值域移到了格式**，而 §5.2(a) 之「二處不得分歧」是對值域說的，
