req_id	outline	polarion_id	spec_reference	title
SWE1-HVAC-118-05	16.12.1	NRL-153479	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1	ICE11.1) If the Mode hard control is pressed the user will be moved to the next 
SWE1-HVAC-118-06	16.12.1	NRL-153479	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1	ICE11.1) If the Mode hard control is pressed the user will be moved to the next 
SWE1-HVAC-118-07	16.12.1	NRL-153479	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1	ICE11.1) If the Mode hard control is pressed the user will be moved to the next 
SWE1-HVAC-118-08	16.12.1	NRL-153479	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1	ICE11.1) If the Mode hard control is pressed the user will be moved to the next 
SWE1-HVAC-118-09	16.12.1	NRL-153479	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1	ICE11.1) If the Mode hard control is pressed the user will be moved to the next 
SWE1-HVAC-118-10	16.12.1	NRL-153479	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1	ICE11.1) If the Mode hard control is pressed the user will be moved to the next 
SWE1-HVAC-119-01	16.13	NRL-153480	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13	ICE12.) If the system supports Max A/C it will be displayed on the screen next t
SWE1-HVAC-119-02	16.13	NRL-153480	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13	ICE12.) If the system supports Max A/C it will be displayed on the screen next t
SWE1-HVAC-119-03	16.13	NRL-153480	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13	ICE12.) If the system supports Max A/C it will be displayed on the screen next t
SWE1-HVAC-119-04	16.13	NRL-153480	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13	ICE12.) If the system supports Max A/C it will be displayed on the screen next t
SWE1-HVAC-119-05	16.13	NRL-153480	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13	ICE12.) If the system supports Max A/C it will be displayed on the screen next t
SWE1-HVAC-119-06	16.13	NRL-153480	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13	ICE12.) If the system supports Max A/C it will be displayed on the screen next t
SWE1-HVAC-119-07	16.13	NRL-153480	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13	ICE12.) If the system supports Max A/C it will be displayed on the screen next t
SWE1-HVAC-119-08	16.13	NRL-153480	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13	ICE12.) If the system supports Max A/C it will be displayed on the screen next t
SWE1-HVAC-119-09	16.13	NRL-153480	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13	ICE12.) If the system supports Max A/C it will be displayed on the screen next t
SWE1-HVAC-119-10	16.13	NRL-153480	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13	ICE12.) If the system supports Max A/C it will be displayed on the screen next t
SWE1-HVAC-119-11	16.13	NRL-153480	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13	ICE12.) If the system supports Max A/C it will be displayed on the screen next t
SWE1-HVAC-119-12	16.13	NRL-153480	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13	ICE12.) If the system supports Max A/C it will be displayed on the screen next t
SWE1-HVAC-120-01	16.14	NRL-153481	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.14	ICE13.) MTC screens/popups are to be used when CCM relays MTC functionality. MTC
SWE1-HVAC-120-02	16.14	NRL-153481	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.14	ICE13.) MTC screens/popups are to be used when CCM relays MTC functionality. MTC
SWE1-HVAC-120-03	16.14	NRL-153481	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.14	ICE13.) MTC screens/popups are to be used when CCM relays MTC functionality. MTC
SWE1-HVAC-121-01	16.15	NRL-153482	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.15	ICE14.) EXTERIOR REAR-VIEW MIRROR DEFROST has on/ off state. EXTERIOR REAR-VIEWM
SWE1-HVAC-121-02	16.15	NRL-153482	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.15	ICE14.) EXTERIOR REAR-VIEW MIRROR DEFROST has on/ off state. EXTERIOR REAR-VIEWM
SWE1-HVAC-122-01	16.16	NRL-153483	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.16	ICE15.) Always show 'Driver' or 'Passenger'. Off icon of seats will depend on sy
SWE1-HVAC-122-02	16.16	NRL-153483	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.16	ICE15.) Always show 'Driver' or 'Passenger'. Off icon of seats will depend on sy
SWE1-HVAC-122-03	16.16	NRL-153483	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.16	ICE15.) Always show 'Driver' or 'Passenger'. Off icon of seats will depend on sy
SWE1-HVAC-122-04	16.16	NRL-153483	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.16	ICE15.) Always show 'Driver' or 'Passenger'. Off icon of seats will depend on sy
SWE1-HVAC-122-05	16.16	NRL-153483	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.16	ICE15.) Always show 'Driver' or 'Passenger'. Off icon of seats will depend on sy
SWE1-HVAC-123	16.17	NRL-153484	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.17	C16.) If blower reduction occurs automatically due to an active Voice Recognitio
SWE1-HVAC-124-01	17.1	NRL-153486	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1	W0.) The Comfort widget will have two screens: Comfort and Seats. (Refer to the 
SWE1-HVAC-124-02	17.1	NRL-153486	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1	W0.) The Comfort widget will have two screens: Comfort and Seats. (Refer to the 
SWE1-HVAC-124-03	17.1	NRL-153486	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1	W0.) The Comfort widget will have two screens: Comfort and Seats. (Refer to the 
SWE1-HVAC-125-01	17.2	NRL-153487	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2	CW1.) The default screen for the Comfort widget is the Climate screen and includ
SWE1-HVAC-125-02	17.2	NRL-153487	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2	CW1.) The default screen for the Comfort widget is the Climate screen and includ
SWE1-HVAC-125-03	17.2	NRL-153487	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2	CW1.) The default screen for the Comfort widget is the Climate screen and includ
SWE1-HVAC-125-04	17.2	NRL-153487	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2	CW1.) The default screen for the Comfort widget is the Climate screen and includ
SWE1-HVAC-125-05	17.2	NRL-153487	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2	CW1.) The default screen for the Comfort widget is the Climate screen and includ
SWE1-HVAC-125-06	17.2	NRL-153487	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2	CW1.) The default screen for the Comfort widget is the Climate screen and includ
SWE1-HVAC-125-07	17.2	NRL-153487	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2	CW1.) The default screen for the Comfort widget is the Climate screen and includ
SWE1-HVAC-125-08	17.2	NRL-153487	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2	CW1.) The default screen for the Comfort widget is the Climate screen and includ
SWE1-HVAC-126-01	17.3	NRL-153488	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3	CW2.) The second Comfort widget screen includes all Comfort features available t
SWE1-HVAC-126-02	17.3	NRL-153488	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3	CW2.) The second Comfort widget screen includes all Comfort features available t
SWE1-HVAC-126-03	17.3	NRL-153488	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3	CW2.) The second Comfort widget screen includes all Comfort features available t
SWE1-HVAC-127-01	17.4	NRL-153489	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.4	CW3.) For 8.4/10.1/12 landscaped screens, there will be a toggle button on the 2
SWE1-HVAC-127-02	17.4	NRL-153489	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.4	CW3.) For 8.4/10.1/12 landscaped screens, there will be a toggle button on the 2
SWE1-HVAC-128-01	17.5	NRL-153490	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.5	CW4.) For dual zone climate with dual airflow modes equipped vehicles, their wid
SWE1-HVAC-128-02	17.5	NRL-153490	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.5	CW4.) For dual zone climate with dual airflow modes equipped vehicles, their wid
SWE1-HVAC-129-01	18.1	NRL-153492	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_18.1	W0.) The Comfort widget will have two screens: Comfort and Seats.
SWE1-HVAC-129-02	18.1	NRL-153492	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_18.1	W0.) The Comfort widget will have two screens: Comfort and Seats.
SWE1-HVAC-129-03	18.1	NRL-153492	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_18.1	W0.) The Comfort widget will have two screens: Comfort and Seats.
