leaf_id	layer3	delegate	status	comfort_leaf_ids	screen_text	source	comfort_hit_count
SWE1-VC-RightFrontHeatedSeat-036	RightFrontHeatedSeat	yes	found	SWE1-HVAC-054-01;SWE1-HVAC-057-01;SWE1-HVAC-071-01;SWE1-HVAC-100-03;SWE1-HVAC-104-06	SWE1-HVAC-054-01：The system shall first press: popup opens, seat heat HI, button highlighted, 3 arrows ⏐ SWE1-HVAC-057-01：The system shall heated seat button displays red when active	FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:217;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:228;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:99｜29.1 Driver Heated Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:102｜29.4 Passenger Heated Seats	5
SWE1-VC-RightFrontVentedSeat-020	RightFrontVentedSeat	yes	found	SWE1-HVAC-055-01;SWE1-HVAC-056;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060-02;SWE1-HVAC-064-03	SWE1-HVAC-055-01：The system shall first press: popup opens, seat vent HI, button highlighted blue, large fan + 3 LEDs ⏐ SWE1-HVAC-056：HVS4. When climate is OFF, the status bar should still show heated/vented seat status.	"FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:222;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:226;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:101｜29.3 Driver Vented Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:103｜29.5 Passenger Vented Seats;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:229｜PU0226 Controls 20 w/ no user selections
5 10 seconds after user selection and controls screen timeout setting;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:300｜PU0297 Comfort 3 timeout
pressing another control  Displayed when the user presses the heated/vented seats sof"	17
SWE1-VC-RightFrontVentedSeat-021	RightFrontVentedSeat	yes	found	SWE1-HVAC-055-01;SWE1-HVAC-056;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060-02;SWE1-HVAC-064-03	SWE1-HVAC-055-01：The system shall first press: popup opens, seat vent HI, button highlighted blue, large fan + 3 LEDs ⏐ SWE1-HVAC-056：HVS4. When climate is OFF, the status bar should still show heated/vented seat status.	"FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:222;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:226;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:101｜29.3 Driver Vented Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:103｜29.5 Passenger Vented Seats;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:229｜PU0226 Controls 20 w/ no user selections
5 10 seconds after user selection and controls screen timeout setting;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:300｜PU0297 Comfort 3 timeout
pressing another control  Displayed when the user presses the heated/vented seats sof"	17
SWE1-VC-RightFrontVentedSeat-022	RightFrontVentedSeat	yes	found	SWE1-HVAC-055-01;SWE1-HVAC-056;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060-02;SWE1-HVAC-064-03	SWE1-HVAC-055-01：The system shall first press: popup opens, seat vent HI, button highlighted blue, large fan + 3 LEDs ⏐ SWE1-HVAC-056：HVS4. When climate is OFF, the status bar should still show heated/vented seat status.	"FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:222;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:226;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:101｜29.3 Driver Vented Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:103｜29.5 Passenger Vented Seats;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:229｜PU0226 Controls 20 w/ no user selections
5 10 seconds after user selection and controls screen timeout setting;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:300｜PU0297 Comfort 3 timeout
pressing another control  Displayed when the user presses the heated/vented seats sof"	17
SWE1-VC-RightFrontVentedSeat-023	RightFrontVentedSeat	yes	found	SWE1-HVAC-055-01;SWE1-HVAC-056;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060-02;SWE1-HVAC-064-03	SWE1-HVAC-055-01：The system shall first press: popup opens, seat vent HI, button highlighted blue, large fan + 3 LEDs ⏐ SWE1-HVAC-056：HVS4. When climate is OFF, the status bar should still show heated/vented seat status.	"FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:222;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:226;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:101｜29.3 Driver Vented Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:103｜29.5 Passenger Vented Seats;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:229｜PU0226 Controls 20 w/ no user selections
5 10 seconds after user selection and controls screen timeout setting;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:300｜PU0297 Comfort 3 timeout
pressing another control  Displayed when the user presses the heated/vented seats sof"	17
SWE1-VC-RightFrontVentedSeat-024	RightFrontVentedSeat	yes	found	SWE1-HVAC-055-01;SWE1-HVAC-056;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060-02;SWE1-HVAC-064-03	SWE1-HVAC-055-01：The system shall first press: popup opens, seat vent HI, button highlighted blue, large fan + 3 LEDs ⏐ SWE1-HVAC-056：HVS4. When climate is OFF, the status bar should still show heated/vented seat status.	"FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:222;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:226;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:101｜29.3 Driver Vented Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:103｜29.5 Passenger Vented Seats;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:229｜PU0226 Controls 20 w/ no user selections
5 10 seconds after user selection and controls screen timeout setting;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:300｜PU0297 Comfort 3 timeout
pressing another control  Displayed when the user presses the heated/vented seats sof"	17
SWE1-VC-RightFrontVentedSeat-025	RightFrontVentedSeat	yes	found	SWE1-HVAC-055-01;SWE1-HVAC-056;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060-02;SWE1-HVAC-064-03	SWE1-HVAC-055-01：The system shall first press: popup opens, seat vent HI, button highlighted blue, large fan + 3 LEDs ⏐ SWE1-HVAC-056：HVS4. When climate is OFF, the status bar should still show heated/vented seat status.	"FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:222;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:226;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:101｜29.3 Driver Vented Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:103｜29.5 Passenger Vented Seats;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:229｜PU0226 Controls 20 w/ no user selections
5 10 seconds after user selection and controls screen timeout setting;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:300｜PU0297 Comfort 3 timeout
pressing another control  Displayed when the user presses the heated/vented seats sof"	17
SWE1-VC-RightFrontVentedSeat-026	RightFrontVentedSeat	yes	found	SWE1-HVAC-055-01;SWE1-HVAC-056;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060-02;SWE1-HVAC-064-03	SWE1-HVAC-055-01：The system shall first press: popup opens, seat vent HI, button highlighted blue, large fan + 3 LEDs ⏐ SWE1-HVAC-056：HVS4. When climate is OFF, the status bar should still show heated/vented seat status.	"FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:222;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:226;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:101｜29.3 Driver Vented Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:103｜29.5 Passenger Vented Seats;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:229｜PU0226 Controls 20 w/ no user selections
5 10 seconds after user selection and controls screen timeout setting;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:300｜PU0297 Comfort 3 timeout
pressing another control  Displayed when the user presses the heated/vented seats sof"	17
SWE1-VC-RightFrontVentedSeat-027	RightFrontVentedSeat	yes	found	SWE1-HVAC-055-01;SWE1-HVAC-056;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060-02;SWE1-HVAC-064-03	SWE1-HVAC-055-01：The system shall first press: popup opens, seat vent HI, button highlighted blue, large fan + 3 LEDs ⏐ SWE1-HVAC-056：HVS4. When climate is OFF, the status bar should still show heated/vented seat status.	"FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:222;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:226;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:101｜29.3 Driver Vented Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:103｜29.5 Passenger Vented Seats;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:229｜PU0226 Controls 20 w/ no user selections
5 10 seconds after user selection and controls screen timeout setting;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:300｜PU0297 Comfort 3 timeout
pressing another control  Displayed when the user presses the heated/vented seats sof"	17
SWE1-VC-RightFrontVentedSeat-028	RightFrontVentedSeat	yes	found	SWE1-HVAC-055-01;SWE1-HVAC-056;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060-02;SWE1-HVAC-064-03	SWE1-HVAC-055-01：The system shall first press: popup opens, seat vent HI, button highlighted blue, large fan + 3 LEDs ⏐ SWE1-HVAC-056：HVS4. When climate is OFF, the status bar should still show heated/vented seat status.	"FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:222;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:226;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:101｜29.3 Driver Vented Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:103｜29.5 Passenger Vented Seats;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:229｜PU0226 Controls 20 w/ no user selections
5 10 seconds after user selection and controls screen timeout setting;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:300｜PU0297 Comfort 3 timeout
pressing another control  Displayed when the user presses the heated/vented seats sof"	17
SWE1-VC-RightFrontVentedSeat-029	RightFrontVentedSeat	yes	found	SWE1-HVAC-055-01;SWE1-HVAC-056;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060-02;SWE1-HVAC-064-03	SWE1-HVAC-055-01：The system shall first press: popup opens, seat vent HI, button highlighted blue, large fan + 3 LEDs ⏐ SWE1-HVAC-056：HVS4. When climate is OFF, the status bar should still show heated/vented seat status.	"FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:222;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:226;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:101｜29.3 Driver Vented Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:103｜29.5 Passenger Vented Seats;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:229｜PU0226 Controls 20 w/ no user selections
5 10 seconds after user selection and controls screen timeout setting;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:300｜PU0297 Comfort 3 timeout
pressing another control  Displayed when the user presses the heated/vented seats sof"	17
SWE1-VC-RightFrontVentedSeat-030	RightFrontVentedSeat	yes	found	SWE1-HVAC-055-01;SWE1-HVAC-056;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060-02;SWE1-HVAC-064-03	SWE1-HVAC-055-01：The system shall first press: popup opens, seat vent HI, button highlighted blue, large fan + 3 LEDs ⏐ SWE1-HVAC-056：HVS4. When climate is OFF, the status bar should still show heated/vented seat status.	"FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:222;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:226;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:101｜29.3 Driver Vented Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:103｜29.5 Passenger Vented Seats;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:229｜PU0226 Controls 20 w/ no user selections
5 10 seconds after user selection and controls screen timeout setting;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:300｜PU0297 Comfort 3 timeout
pressing another control  Displayed when the user presses the heated/vented seats sof"	17
SWE1-VC-RightFrontVentedSeat-031	RightFrontVentedSeat	yes	found	SWE1-HVAC-055-01;SWE1-HVAC-056;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060-02;SWE1-HVAC-064-03	SWE1-HVAC-055-01：The system shall first press: popup opens, seat vent HI, button highlighted blue, large fan + 3 LEDs ⏐ SWE1-HVAC-056：HVS4. When climate is OFF, the status bar should still show heated/vented seat status.	"FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:222;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:226;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:101｜29.3 Driver Vented Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:103｜29.5 Passenger Vented Seats;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:229｜PU0226 Controls 20 w/ no user selections
5 10 seconds after user selection and controls screen timeout setting;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:300｜PU0297 Comfort 3 timeout
pressing another control  Displayed when the user presses the heated/vented seats sof"	17
SWE1-VC-RightFrontVentedSeat-032	RightFrontVentedSeat	yes	found	SWE1-HVAC-055-01;SWE1-HVAC-056;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060-02;SWE1-HVAC-064-03	SWE1-HVAC-055-01：The system shall first press: popup opens, seat vent HI, button highlighted blue, large fan + 3 LEDs ⏐ SWE1-HVAC-056：HVS4. When climate is OFF, the status bar should still show heated/vented seat status.	"FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:222;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:226;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:101｜29.3 Driver Vented Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:103｜29.5 Passenger Vented Seats;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:229｜PU0226 Controls 20 w/ no user selections
5 10 seconds after user selection and controls screen timeout setting;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:300｜PU0297 Comfort 3 timeout
pressing another control  Displayed when the user presses the heated/vented seats sof"	17
SWE1-VC-RightFrontVentedSeat-033	RightFrontVentedSeat	yes	found	SWE1-HVAC-055-01;SWE1-HVAC-056;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060-02;SWE1-HVAC-064-03	SWE1-HVAC-055-01：The system shall first press: popup opens, seat vent HI, button highlighted blue, large fan + 3 LEDs ⏐ SWE1-HVAC-056：HVS4. When climate is OFF, the status bar should still show heated/vented seat status.	"FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:222;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:226;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:101｜29.3 Driver Vented Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:103｜29.5 Passenger Vented Seats;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:229｜PU0226 Controls 20 w/ no user selections
5 10 seconds after user selection and controls screen timeout setting;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:300｜PU0297 Comfort 3 timeout
pressing another control  Displayed when the user presses the heated/vented seats sof"	17
SWE1-VC-RightFrontVentedSeat-034	RightFrontVentedSeat	yes	found	SWE1-HVAC-055-01;SWE1-HVAC-056;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060-02;SWE1-HVAC-064-03	SWE1-HVAC-055-01：The system shall first press: popup opens, seat vent HI, button highlighted blue, large fan + 3 LEDs ⏐ SWE1-HVAC-056：HVS4. When climate is OFF, the status bar should still show heated/vented seat status.	"FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:222;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:226;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:101｜29.3 Driver Vented Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:103｜29.5 Passenger Vented Seats;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:229｜PU0226 Controls 20 w/ no user selections
5 10 seconds after user selection and controls screen timeout setting;Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023).xlsx／Main:300｜PU0297 Comfort 3 timeout
pressing another control  Displayed when the user presses the heated/vented seats sof"	17
SWE1-VC-ThreeStagesHeatedSeat-078	ThreeStagesHeatedSeat	yes	found	SWE1-HVAC-054-01;SWE1-HVAC-057-01;SWE1-HVAC-071-01;SWE1-HVAC-100-03;SWE1-HVAC-104-06	SWE1-HVAC-054-01：The system shall first press: popup opens, seat heat HI, button highlighted, 3 arrows ⏐ SWE1-HVAC-057-01：The system shall heated seat button displays red when active	FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:217;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:228;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:99｜29.1 Driver Heated Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:102｜29.4 Passenger Heated Seats	5
SWE1-VC-ThreeStagesHeatedSeat-079	ThreeStagesHeatedSeat	yes	found	SWE1-HVAC-054-01;SWE1-HVAC-057-01;SWE1-HVAC-071-01;SWE1-HVAC-100-03;SWE1-HVAC-104-06	SWE1-HVAC-054-01：The system shall first press: popup opens, seat heat HI, button highlighted, 3 arrows ⏐ SWE1-HVAC-057-01：The system shall heated seat button displays red when active	FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:217;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:228;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:99｜29.1 Driver Heated Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:102｜29.4 Passenger Heated Seats	5
SWE1-VC-ThreeStagesHeatedSeat-080	ThreeStagesHeatedSeat	yes	found	SWE1-HVAC-054-01;SWE1-HVAC-057-01;SWE1-HVAC-071-01;SWE1-HVAC-100-03;SWE1-HVAC-104-06	SWE1-HVAC-054-01：The system shall first press: popup opens, seat heat HI, button highlighted, 3 arrows ⏐ SWE1-HVAC-057-01：The system shall heated seat button displays red when active	FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:217;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:228;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:99｜29.1 Driver Heated Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:102｜29.4 Passenger Heated Seats	5
SWE1-VC-ThreeStagesHeatedSeat-081	ThreeStagesHeatedSeat	yes	found	SWE1-HVAC-054-01;SWE1-HVAC-057-01;SWE1-HVAC-071-01;SWE1-HVAC-100-03;SWE1-HVAC-104-06	SWE1-HVAC-054-01：The system shall first press: popup opens, seat heat HI, button highlighted, 3 arrows ⏐ SWE1-HVAC-057-01：The system shall heated seat button displays red when active	FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:217;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:228;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:99｜29.1 Driver Heated Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:102｜29.4 Passenger Heated Seats	5
SWE1-VC-ThreeStagesHeatedSeat-082	ThreeStagesHeatedSeat	yes	found	SWE1-HVAC-054-01;SWE1-HVAC-057-01;SWE1-HVAC-071-01;SWE1-HVAC-100-03;SWE1-HVAC-104-06	SWE1-HVAC-054-01：The system shall first press: popup opens, seat heat HI, button highlighted, 3 arrows ⏐ SWE1-HVAC-057-01：The system shall heated seat button displays red when active	FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:217;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:228;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:99｜29.1 Driver Heated Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:102｜29.4 Passenger Heated Seats	5
SWE1-VC-ThreeStagesHeatedSeat-083	ThreeStagesHeatedSeat	yes	found	SWE1-HVAC-054-01;SWE1-HVAC-057-01;SWE1-HVAC-071-01;SWE1-HVAC-100-03;SWE1-HVAC-104-06	SWE1-HVAC-054-01：The system shall first press: popup opens, seat heat HI, button highlighted, 3 arrows ⏐ SWE1-HVAC-057-01：The system shall heated seat button displays red when active	FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:217;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:228;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:99｜29.1 Driver Heated Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:102｜29.4 Passenger Heated Seats	5
SWE1-VC-ThreeStagesHeatedSeat-084	ThreeStagesHeatedSeat	yes	found	SWE1-HVAC-054-01;SWE1-HVAC-057-01;SWE1-HVAC-071-01;SWE1-HVAC-100-03;SWE1-HVAC-104-06	SWE1-HVAC-054-01：The system shall first press: popup opens, seat heat HI, button highlighted, 3 arrows ⏐ SWE1-HVAC-057-01：The system shall heated seat button displays red when active	FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:217;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:228;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:99｜29.1 Driver Heated Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:102｜29.4 Passenger Heated Seats	5
SWE1-VC-ThreeStagesHeatedSeat-085	ThreeStagesHeatedSeat	yes	found	SWE1-HVAC-054-01;SWE1-HVAC-057-01;SWE1-HVAC-071-01;SWE1-HVAC-100-03;SWE1-HVAC-104-06	SWE1-HVAC-054-01：The system shall first press: popup opens, seat heat HI, button highlighted, 3 arrows ⏐ SWE1-HVAC-057-01：The system shall heated seat button displays red when active	FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:217;FM-WI-FSM-037-A03-N1L-SWE1-Comfort-HMI-V0.1 STLA 報告.xlsx／Analysis Report:228;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:99｜29.1 Driver Heated Seats;HMI Settings List R1 SR25 Post R1L-R (Feb 13 2026).xlsx／Settings:102｜29.4 Passenger Heated Seats	5
