leaf_id	layer3	delegate	comfort_leaf_ids	basis	blocked_ref	screen_source
SWE1-VC-ThreeStagesVentedSeatsManagement-076	ThreeStagesVentedSeatsManagement	yes	SWE1-HVAC-014;SWE1-HVAC-054;SWE1-HVAC-055;SWE1-HVAC-056;SWE1-HVAC-057;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060;SWE1-HVAC-060-02	同一實體功能：座椅通風（Layer 3 `ThreeStagesVentedSeatsManagement`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-ThreeStagesVentedSeatsManagement-077	ThreeStagesVentedSeatsManagement	yes	SWE1-HVAC-014;SWE1-HVAC-054;SWE1-HVAC-055;SWE1-HVAC-056;SWE1-HVAC-057;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060;SWE1-HVAC-060-02	同一實體功能：座椅通風（Layer 3 `ThreeStagesVentedSeatsManagement`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-ThreeStagesVentedSeatsManagement-078	ThreeStagesVentedSeatsManagement	yes	SWE1-HVAC-014;SWE1-HVAC-054;SWE1-HVAC-055;SWE1-HVAC-056;SWE1-HVAC-057;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060;SWE1-HVAC-060-02	同一實體功能：座椅通風（Layer 3 `ThreeStagesVentedSeatsManagement`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-ThreeStagesVentedSeatsManagement-079	ThreeStagesVentedSeatsManagement	yes	SWE1-HVAC-014;SWE1-HVAC-054;SWE1-HVAC-055;SWE1-HVAC-056;SWE1-HVAC-057;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060;SWE1-HVAC-060-02	同一實體功能：座椅通風（Layer 3 `ThreeStagesVentedSeatsManagement`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-ThreeStagesVentedSeatsManagement-080	ThreeStagesVentedSeatsManagement	yes		R-VS7(b)：條文自身引 TLM HMI Document／PDO graphics	CFTS044-4859486	comfort
SWE1-VC-ThreeStagesVentedSeatsManagement-081	ThreeStagesVentedSeatsManagement	yes		R-VS7(b)：條文自身引 TLM HMI Document／PDO graphics	CFTS044-4859488	comfort
SWE1-VC-TwoStagesHeatedSeat-055	TwoStagesHeatedSeat	yes	SWE1-HVAC-054;SWE1-HVAC-054-01;SWE1-HVAC-057;SWE1-HVAC-057-01;SWE1-HVAC-067;SWE1-HVAC-071;SWE1-HVAC-071-01;SWE1-HVAC-074;SWE1-HVAC-100;SWE1-HVAC-100-03;SWE1-HVAC-104;SWE1-HVAC-104-06	同一實體功能：座椅加熱（Layer 3 `TwoStagesHeatedSeat`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesHeatedSeat-056	TwoStagesHeatedSeat	yes	SWE1-HVAC-054;SWE1-HVAC-054-01;SWE1-HVAC-057;SWE1-HVAC-057-01;SWE1-HVAC-067;SWE1-HVAC-071;SWE1-HVAC-071-01;SWE1-HVAC-074;SWE1-HVAC-100;SWE1-HVAC-100-03;SWE1-HVAC-104;SWE1-HVAC-104-06	同一實體功能：座椅加熱（Layer 3 `TwoStagesHeatedSeat`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesHeatedSeat-057	TwoStagesHeatedSeat	yes	SWE1-HVAC-054;SWE1-HVAC-054-01;SWE1-HVAC-057;SWE1-HVAC-057-01;SWE1-HVAC-067;SWE1-HVAC-071;SWE1-HVAC-071-01;SWE1-HVAC-074;SWE1-HVAC-100;SWE1-HVAC-100-03;SWE1-HVAC-104;SWE1-HVAC-104-06	同一實體功能：座椅加熱（Layer 3 `TwoStagesHeatedSeat`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesHeatedSeat-058	TwoStagesHeatedSeat	yes	SWE1-HVAC-054;SWE1-HVAC-054-01;SWE1-HVAC-057;SWE1-HVAC-057-01;SWE1-HVAC-067;SWE1-HVAC-071;SWE1-HVAC-071-01;SWE1-HVAC-074;SWE1-HVAC-100;SWE1-HVAC-100-03;SWE1-HVAC-104;SWE1-HVAC-104-06	同一實體功能：座椅加熱（Layer 3 `TwoStagesHeatedSeat`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesHeatedSeat-059	TwoStagesHeatedSeat	yes	SWE1-HVAC-054;SWE1-HVAC-054-01;SWE1-HVAC-057;SWE1-HVAC-057-01;SWE1-HVAC-067;SWE1-HVAC-071;SWE1-HVAC-071-01;SWE1-HVAC-074;SWE1-HVAC-100;SWE1-HVAC-100-03;SWE1-HVAC-104;SWE1-HVAC-104-06	同一實體功能：座椅加熱（Layer 3 `TwoStagesHeatedSeat`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesHeatedSeat-060	TwoStagesHeatedSeat	yes	SWE1-HVAC-054;SWE1-HVAC-054-01;SWE1-HVAC-057;SWE1-HVAC-057-01;SWE1-HVAC-067;SWE1-HVAC-071;SWE1-HVAC-071-01;SWE1-HVAC-074;SWE1-HVAC-100;SWE1-HVAC-100-03;SWE1-HVAC-104;SWE1-HVAC-104-06	同一實體功能：座椅加熱（Layer 3 `TwoStagesHeatedSeat`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesHeatedSeat-061	TwoStagesHeatedSeat	yes	SWE1-HVAC-054;SWE1-HVAC-054-01;SWE1-HVAC-057;SWE1-HVAC-057-01;SWE1-HVAC-067;SWE1-HVAC-071;SWE1-HVAC-071-01;SWE1-HVAC-074;SWE1-HVAC-100;SWE1-HVAC-100-03;SWE1-HVAC-104;SWE1-HVAC-104-06	同一實體功能：座椅加熱（Layer 3 `TwoStagesHeatedSeat`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesHeatedSeat-062	TwoStagesHeatedSeat	yes	SWE1-HVAC-054;SWE1-HVAC-054-01;SWE1-HVAC-057;SWE1-HVAC-057-01;SWE1-HVAC-067;SWE1-HVAC-071;SWE1-HVAC-071-01;SWE1-HVAC-074;SWE1-HVAC-100;SWE1-HVAC-100-03;SWE1-HVAC-104;SWE1-HVAC-104-06	同一實體功能：座椅加熱（Layer 3 `TwoStagesHeatedSeat`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesHeatedSeat-063	TwoStagesHeatedSeat	yes	SWE1-HVAC-054;SWE1-HVAC-054-01;SWE1-HVAC-057;SWE1-HVAC-057-01;SWE1-HVAC-067;SWE1-HVAC-071;SWE1-HVAC-071-01;SWE1-HVAC-074;SWE1-HVAC-100;SWE1-HVAC-100-03;SWE1-HVAC-104;SWE1-HVAC-104-06	同一實體功能：座椅加熱（Layer 3 `TwoStagesHeatedSeat`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesHeatedSeat-064	TwoStagesHeatedSeat	yes		R-VS7(b)：條文自身引 TLM HMI Document／PDO graphics	CFTS044-4859386	comfort
SWE1-VC-TwoStagesHeatedSeat-065	TwoStagesHeatedSeat	yes		R-VS7(b)：條文自身引 TLM HMI Document／PDO graphics	CFTS044-4859387	comfort
SWE1-VC-TwoStagesHeatedSeat-066	TwoStagesHeatedSeat	yes	SWE1-HVAC-054;SWE1-HVAC-054-01;SWE1-HVAC-057;SWE1-HVAC-057-01;SWE1-HVAC-067;SWE1-HVAC-071;SWE1-HVAC-071-01;SWE1-HVAC-074;SWE1-HVAC-100;SWE1-HVAC-100-03;SWE1-HVAC-104;SWE1-HVAC-104-06	同一實體功能：座椅加熱（Layer 3 `TwoStagesHeatedSeat`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesHeatedSeat-067	TwoStagesHeatedSeat	yes	SWE1-HVAC-054;SWE1-HVAC-054-01;SWE1-HVAC-057;SWE1-HVAC-057-01;SWE1-HVAC-067;SWE1-HVAC-071;SWE1-HVAC-071-01;SWE1-HVAC-074;SWE1-HVAC-100;SWE1-HVAC-100-03;SWE1-HVAC-104;SWE1-HVAC-104-06	同一實體功能：座椅加熱（Layer 3 `TwoStagesHeatedSeat`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesHeatedSeat-068	TwoStagesHeatedSeat	yes	SWE1-HVAC-054;SWE1-HVAC-054-01;SWE1-HVAC-057;SWE1-HVAC-057-01;SWE1-HVAC-067;SWE1-HVAC-071;SWE1-HVAC-071-01;SWE1-HVAC-074;SWE1-HVAC-100;SWE1-HVAC-100-03;SWE1-HVAC-104;SWE1-HVAC-104-06	同一實體功能：座椅加熱（Layer 3 `TwoStagesHeatedSeat`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesHeatedSeat-069	TwoStagesHeatedSeat	yes	SWE1-HVAC-054;SWE1-HVAC-054-01;SWE1-HVAC-057;SWE1-HVAC-057-01;SWE1-HVAC-067;SWE1-HVAC-071;SWE1-HVAC-071-01;SWE1-HVAC-074;SWE1-HVAC-100;SWE1-HVAC-100-03;SWE1-HVAC-104;SWE1-HVAC-104-06	同一實體功能：座椅加熱（Layer 3 `TwoStagesHeatedSeat`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesHeatedSeat-070	TwoStagesHeatedSeat	yes	SWE1-HVAC-054;SWE1-HVAC-054-01;SWE1-HVAC-057;SWE1-HVAC-057-01;SWE1-HVAC-067;SWE1-HVAC-071;SWE1-HVAC-071-01;SWE1-HVAC-074;SWE1-HVAC-100;SWE1-HVAC-100-03;SWE1-HVAC-104;SWE1-HVAC-104-06	同一實體功能：座椅加熱（Layer 3 `TwoStagesHeatedSeat`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesHeatedSeat-071	TwoStagesHeatedSeat	yes	SWE1-HVAC-054;SWE1-HVAC-054-01;SWE1-HVAC-057;SWE1-HVAC-057-01;SWE1-HVAC-067;SWE1-HVAC-071;SWE1-HVAC-071-01;SWE1-HVAC-074;SWE1-HVAC-100;SWE1-HVAC-100-03;SWE1-HVAC-104;SWE1-HVAC-104-06	同一實體功能：座椅加熱（Layer 3 `TwoStagesHeatedSeat`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesHeatedSeat-072	TwoStagesHeatedSeat	yes	SWE1-HVAC-054;SWE1-HVAC-054-01;SWE1-HVAC-057;SWE1-HVAC-057-01;SWE1-HVAC-067;SWE1-HVAC-071;SWE1-HVAC-071-01;SWE1-HVAC-074;SWE1-HVAC-100;SWE1-HVAC-100-03;SWE1-HVAC-104;SWE1-HVAC-104-06	同一實體功能：座椅加熱（Layer 3 `TwoStagesHeatedSeat`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesHeatedSeat-073	TwoStagesHeatedSeat	yes		R-VS7(b)：條文自身引 TLM HMI Document／PDO graphics	CFTS044-4859395	comfort
SWE1-VC-TwoStagesHeatedSeat-074	TwoStagesHeatedSeat	yes		R-VS7(b)：條文自身引 TLM HMI Document／PDO graphics	CFTS044-4859396	comfort
SWE1-VC-TwoStagesVentedSeatsManagement-037	TwoStagesVentedSeatsManagement	yes	SWE1-HVAC-014;SWE1-HVAC-054;SWE1-HVAC-055;SWE1-HVAC-056;SWE1-HVAC-057;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060;SWE1-HVAC-060-02	同一實體功能：座椅通風（Layer 3 `TwoStagesVentedSeatsManagement`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesVentedSeatsManagement-038	TwoStagesVentedSeatsManagement	yes	SWE1-HVAC-014;SWE1-HVAC-054;SWE1-HVAC-055;SWE1-HVAC-056;SWE1-HVAC-057;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060;SWE1-HVAC-060-02	同一實體功能：座椅通風（Layer 3 `TwoStagesVentedSeatsManagement`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesVentedSeatsManagement-039	TwoStagesVentedSeatsManagement	yes	SWE1-HVAC-014;SWE1-HVAC-054;SWE1-HVAC-055;SWE1-HVAC-056;SWE1-HVAC-057;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060;SWE1-HVAC-060-02	同一實體功能：座椅通風（Layer 3 `TwoStagesVentedSeatsManagement`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesVentedSeatsManagement-040	TwoStagesVentedSeatsManagement	yes	SWE1-HVAC-014;SWE1-HVAC-054;SWE1-HVAC-055;SWE1-HVAC-056;SWE1-HVAC-057;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060;SWE1-HVAC-060-02	同一實體功能：座椅通風（Layer 3 `TwoStagesVentedSeatsManagement`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesVentedSeatsManagement-041	TwoStagesVentedSeatsManagement	yes	SWE1-HVAC-014;SWE1-HVAC-054;SWE1-HVAC-055;SWE1-HVAC-056;SWE1-HVAC-057;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060;SWE1-HVAC-060-02	同一實體功能：座椅通風（Layer 3 `TwoStagesVentedSeatsManagement`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesVentedSeatsManagement-042	TwoStagesVentedSeatsManagement	yes	SWE1-HVAC-014;SWE1-HVAC-054;SWE1-HVAC-055;SWE1-HVAC-056;SWE1-HVAC-057;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060;SWE1-HVAC-060-02	同一實體功能：座椅通風（Layer 3 `TwoStagesVentedSeatsManagement`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesVentedSeatsManagement-043	TwoStagesVentedSeatsManagement	yes	SWE1-HVAC-014;SWE1-HVAC-054;SWE1-HVAC-055;SWE1-HVAC-056;SWE1-HVAC-057;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060;SWE1-HVAC-060-02	同一實體功能：座椅通風（Layer 3 `TwoStagesVentedSeatsManagement`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesVentedSeatsManagement-044	TwoStagesVentedSeatsManagement	yes	SWE1-HVAC-014;SWE1-HVAC-054;SWE1-HVAC-055;SWE1-HVAC-056;SWE1-HVAC-057;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060;SWE1-HVAC-060-02	同一實體功能：座椅通風（Layer 3 `TwoStagesVentedSeatsManagement`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesVentedSeatsManagement-045	TwoStagesVentedSeatsManagement	yes	SWE1-HVAC-014;SWE1-HVAC-054;SWE1-HVAC-055;SWE1-HVAC-056;SWE1-HVAC-057;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060;SWE1-HVAC-060-02	同一實體功能：座椅通風（Layer 3 `TwoStagesVentedSeatsManagement`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesVentedSeatsManagement-046	TwoStagesVentedSeatsManagement	yes		R-VS7(b)：條文自身引 TLM HMI Document／PDO graphics	CFTS044-4859448	comfort
SWE1-VC-TwoStagesVentedSeatsManagement-047	TwoStagesVentedSeatsManagement	yes		R-VS7(b)：條文自身引 TLM HMI Document／PDO graphics	CFTS044-4859449	comfort
SWE1-VC-TwoStagesVentedSeatsManagement-048	TwoStagesVentedSeatsManagement	yes	SWE1-HVAC-014;SWE1-HVAC-054;SWE1-HVAC-055;SWE1-HVAC-056;SWE1-HVAC-057;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060;SWE1-HVAC-060-02	同一實體功能：座椅通風（Layer 3 `TwoStagesVentedSeatsManagement`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesVentedSeatsManagement-049	TwoStagesVentedSeatsManagement	yes	SWE1-HVAC-014;SWE1-HVAC-054;SWE1-HVAC-055;SWE1-HVAC-056;SWE1-HVAC-057;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060;SWE1-HVAC-060-02	同一實體功能：座椅通風（Layer 3 `TwoStagesVentedSeatsManagement`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesVentedSeatsManagement-050	TwoStagesVentedSeatsManagement	yes	SWE1-HVAC-014;SWE1-HVAC-054;SWE1-HVAC-055;SWE1-HVAC-056;SWE1-HVAC-057;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060;SWE1-HVAC-060-02	同一實體功能：座椅通風（Layer 3 `TwoStagesVentedSeatsManagement`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesVentedSeatsManagement-051	TwoStagesVentedSeatsManagement	yes	SWE1-HVAC-014;SWE1-HVAC-054;SWE1-HVAC-055;SWE1-HVAC-056;SWE1-HVAC-057;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060;SWE1-HVAC-060-02	同一實體功能：座椅通風（Layer 3 `TwoStagesVentedSeatsManagement`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesVentedSeatsManagement-052	TwoStagesVentedSeatsManagement	yes	SWE1-HVAC-014;SWE1-HVAC-054;SWE1-HVAC-055;SWE1-HVAC-056;SWE1-HVAC-057;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060;SWE1-HVAC-060-02	同一實體功能：座椅通風（Layer 3 `TwoStagesVentedSeatsManagement`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesVentedSeatsManagement-053	TwoStagesVentedSeatsManagement	yes	SWE1-HVAC-014;SWE1-HVAC-054;SWE1-HVAC-055;SWE1-HVAC-056;SWE1-HVAC-057;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060;SWE1-HVAC-060-02	同一實體功能：座椅通風（Layer 3 `TwoStagesVentedSeatsManagement`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesVentedSeatsManagement-054	TwoStagesVentedSeatsManagement	yes	SWE1-HVAC-014;SWE1-HVAC-054;SWE1-HVAC-055;SWE1-HVAC-056;SWE1-HVAC-057;SWE1-HVAC-057-02;SWE1-HVAC-058;SWE1-HVAC-059;SWE1-HVAC-059-02;SWE1-HVAC-059-06;SWE1-HVAC-060;SWE1-HVAC-060-02	同一實體功能：座椅通風（Layer 3 `TwoStagesVentedSeatsManagement`）｜**Layer 3 層級，未逐 leaf 收斂**（W-34(1)：側別與階數收斂皆無效，見上繳 §2）  ← **反向新增**（06 輪表未涵蓋此 Layer 3）		comfort
SWE1-VC-TwoStagesVentedSeatsManagement-055	TwoStagesVentedSeatsManagement	yes		R-VS7(b)：條文自身引 TLM HMI Document／PDO graphics	CFTS044-4859457	comfort
SWE1-VC-TwoStagesVentedSeatsManagement-056	TwoStagesVentedSeatsManagement	yes		R-VS7(b)：條文自身引 TLM HMI Document／PDO graphics	CFTS044-4859459	comfort
